116	21.0573	12985.7372	111.946	7.1177	11.391	16.2171
284	18.2398	13780.3783	48.5225	8.913	10.1988	12.2161
167	32.8772	20088.2949	120.2892	10.9142	12.4925	28.3853
189	28.1686	20864.8868	110.3962	14.3053	15.6058	18.582
148	24.5739	15470.9864	104.5337	8.2049	9.8545	20.963
243	85.1824	26518.9378	109.1314	7.165	11.9782	84.0312
554	73.5834	55141.2149	99.5329	10.4843	18.0151	70.5694
487	24.2512	28888.7745	59.3199	11.7963	14.359	15.5816
151	27.6671	17169.1122	113.7027	10.5238	16.9084	19.2048
74	24.615	9597.0031	129.6892	9.4799	12.3084	19.0927
153	30.6113	18661.4905	121.9705	10.3341	18.0377	22.4699
728	33.5756	45595.1825	62.6307	15.9731	17.4906	23.7961
569	29.0844	33516.9266	58.905	12.5712	15.3257	21.2836
71	24.0863	7332.0712	103.2686	3.7668	13.3729	19.6756
220	46.007	30402.987	138.1954	8.9396	29.1932	34.4163
544	28.3043	33204.2785	61.0373	10.1006	15.9149	21.1145
718	49.3464	90878.8708	126.5722	25.4634	26.4484	32.9722
165	34.5134	20344.0381	123.2972	14.0493	20.4087	24.0267
372	26.0286	21475.286	57.7293	9.0478	10.7925	21.8894
428	40.9823	44770.2265	104.6033	13.6956	24.752	29.6533
102	25.3619	12007.9024	117.7245	5.7919	14.1806	20.2136
306	32.8309	26882.3819	87.8509	14.4506	16.7616	24.2507
679	30.0031	35721.0565	52.6083	9.2282	15.8283	23.759
86	23.4023	11806.7936	137.2883	6.7518	15.3998	16.2766
82	19.371	8288.001	101.0732	2.8458	6.8806	17.8828
559	23.9336	21789.9233	38.9802	9.4158	11.848	18.5415
218	18.5178	14867.224	68.1983	8.7742	10.4185	12.545
324	42.0638	41682.218	128.6488	19.0947	23.6159	29.1041
109	19.0269	8272.3556	75.8932	4.6022	6.3594	17.3321
72	17.647	5838.7819	81.0942	2.3229	6.5121	16.2361
257	28.4218	24967.264	97.1489	10.6856	17.0075	20.1087
80	15.8344	6750.435	84.3804	4.9794	6.0708	13.7505
596	25.2605	27408.0039	45.9866	10.8847	14.8167	17.3229
342	19.9006	15609.8308	45.6428	8.5192	11.5913	13.7514
394	26.5941	24910.8735	63.2256	10.621	14.6429	19.4942
104	26.9469	13247.9284	127.3839	7.9727	12.5356	22.4817
478	33.8428	33518.2603	70.1219	10.7953	19.7303	25.2885
560	30.4822	39851.6213	71.1636	14.1666	17.8353	20.2576
98	22.2336	12372.211	126.2471	6.8582	11.8348	17.5281
