407	36.7576	37110.4507	91.1805	14.9393	17.6435	28.577
261	36.1987	24479.2439	93.7902	10.999	19.1401	28.6884
381	21.727	17316.7593	45.4508	8.7174	10.3241	17.0141
314	41.0989	31549.4776	100.476	9.8105	22.9585	32.6463
174	39.069	16781.6062	96.446	6.747	8.2923	37.578
720	53.9372	88452.2859	122.8504	24.2064	30.5898	37.2497
171	20.9485	12223.6735	71.4835	5.9741	8.7507	18.0714
394	21.3143	18717.4383	47.5062	8.783	12.648	14.7372
233	33.9273	19473.3109	83.5764	7.0673	13.2982	30.4019
197	36.9342	21690.2813	110.103	12.0114	19.9412	28.6742
730	49.9059	84326.4548	115.5157	20.6237	25.6302	37.5281
213	18.7957	11414.9588	53.5914	6.5974	8.3754	15.4792
241	20.7558	14167.1307	58.7848	7.811	9.8222	16.5323
523	25.9302	27117.5727	51.85	9.3154	15.538	18.5518
813	36.3282	52795.9777	64.9397	11.1613	17.9912	29.5209
271	30.4125	23390.9527	86.3135	10.603	16.7051	23.0962
348	41.2998	39119.1886	112.4115	18.8273	22.5513	29.0284
282	19.5201	14682.8448	52.0668	9.2871	10.1748	13.8297
613	27.6753	24356.3741	39.7331	9.3682	11.5287	23.3506
207	37.176	23148.89	111.8304	13.1013	21.794	27.1189
708	31.8901	44239.747	62.4855	13.2265	18.2873	22.5303
196	25.7538	16345.6185	83.396	6.3383	9.2759	23.1742
425	32.2447	34147.3429	80.3467	14.4656	17.3939	22.9764
310	20.7562	16812.2816	54.2332	9.0078	10.64	15.3775
1641	54.8565	149773.4155	91.2696	20.4439	25.8166	43.8724
495	30.4633	36557.2264	73.853	11.6684	16.585	22.7333
1704	60.2403	140416.2352	82.4039	17.8365	24.4636	52.0797
296	26.133	22701.688	76.6949	9.5855	12.2477	21.0011
373	19.3504	16248.8616	43.5626	10.4244	10.7235	12.2791
967	46.2553	98847.1503	102.2204	23.402	25.2329	30.9063
107	15.3702	9294.3599	86.8632	6.7432	7.4322	11.6419
952	40.7207	58715.9576	61.6764	14.9834	18.3946	33.0955
418	27.3435	29128.8656	69.6863	11.4932	16.463	18.5619
451	33.0286	27329.8813	60.5984	9.5087	14.797	27.9557
693	51.3044	41096.1876	59.3019	10.7556	13.3399	48.358
559	36.1269	35069.9299	62.7369	11.3127	17.525	29.4966
695	29.7367	46756.4391	67.2755	14.2487	16.9997	19.8054
500	25.5888	24185.6436	48.3713	10.6778	12.2539	19.7639
491	42.3719	55181.1915	112.3853	19.3324	24.0668	29.0246
509	32.4083	28082.7044	55.1723	10.1346	13.8941	27.4689
691	30.3399	36797.6798	53.2528	12.9699	17.1178	21.4307
872	56.8588	99505.104	114.1114	27.146	30.0638	39.9023
236	31.2139	25379.6643	107.541	9.9163	12.6977	26.7347
126	16.8489	8178.5087	64.9088	5.7522	7.0211	14.1952
449	29.6989	28596.1603	63.6886	9.6333	13.6653	24.5455
808	32.9145	46241.0367	57.229	14.2648	15.7656	25.1262
163	18.0882	10169.7251	62.391	7.5579	10.7322	12.4451
1665	44.4753	131256.7952	78.8329	22.5439	24.5848	29.4178
365	28.8614	23453.0917	64.255	9.3529	16.7291	21.5787
529	30.342	28400.2692	53.6867	9.1435	14.3421	25.1264
1057	44.851	78267.5595	74.0469	19.8647	20.4331	34.6337
397	31.2024	30028.2991	75.638	12.0845	16.2851	23.714
639	40.8278	33206.5888	51.9665	9.7843	12.0371	37.7662
910	37.7697	67532.6613	74.2117	17.3985	19.7574	27.083
246	17.8127	13029.8367	52.9668	8.7779	10.6312	11.2791
262	21.5102	14827.6712	56.5942	10.3103	10.4309	15.7347
372	24.8268	21754.5818	58.4801	9.0628	15.5376	17.1118
861	53.1069	101065.6557	117.3817	29.498	31.1198	31.3332
214	33.0937	21165.9801	98.9064	8.1593	14.7663	28.4706
155	20.1137	12172.8635	78.5346	6.571	9.592	16.4127
583	44.3552	71965.784	123.4405	19.7857	26.0508	29.9545
158	21.1527	10830.5961	68.5481	5.8336	12.0356	16.3875
281	19.5152	14408.155	51.2746	9.0536	10.331	13.8617
439	37.4346	31755.0899	72.3351	11.2265	19.4052	29.9792
368	23.961	21300.1971	57.881	9.5639	13.6689	17.1995
843	32.6707	55361.2749	65.6717	14.7629	19.6823	21.495
200	33.8894	21549.7026	107.7485	10.8446	14.9003	28.4407
239	41.1158	20385.4767	85.2949	6.9549	11.4262	38.879
620	31.2806	30314.3044	48.894	11.4028	15.3311	24.7671
177	24.8599	12616.711	71.2809	7.0211	9.4346	21.9022
69	29.9304	7371.1772	106.8287	2.61	5.3006	29.3415
74	27.5777	8473.9326	114.5126	3.5528	11.1209	24.9847
371	37.9567	34200.9019	92.1857	12.3949	15.3517	32.4254
196	18.634	11572.6518	59.0441	6.5621	8.6762	15.1291
495	27.1132	36264.7592	73.2621	11.6306	13.2825	20.5774
882	41.6452	81225.5321	92.0924	19.6725	24.6017	27.241
744	46.9414	83157.5765	111.7709	21.8873	25.6518	32.6562
390	45.6355	26820.7514	68.7712	7.4243	17.2391	41.5968
320	20.3802	16959.562	52.9986	8.7432	11.2043	14.6073
173	37.7831	20150.7585	116.4784	9.2376	10.9609	34.9584
195	24.7723	16637.3213	85.3196	5.3309	14.6718	19.235
452	42.1311	53645.6655	118.6851	17.8786	24.3759	29.3461
1053	34.0474	58883.4624	55.9197	13.4644	19.0185	24.8241
56	24.6397	5922.1684	105.753	4.4199	6.457	23.3642
684	27.4095	34649.3266	50.6569	11.6178	14.7748	19.9502
1527	42.0992	60288.8546	39.4819	12.4649	21.1679	34.189
209	20.983	14344.7765	68.6353	7.2012	12.9794	14.8312
157	27.9392	19386.2466	123.4793	11.3948	14.5291	20.968
222	16.8984	11323.2604	51.0057	8.3817	9.4511	11.2241
188	16.4245	9864.3437	52.4699	6.7048	9.9901	11.1806
417	37.2829	46516.4547	111.5503	17.0147	19.9691	26.4906
467	27.0687	23597.4333	50.5298	10.1913	16.7813	18.6345
887	46.8296	96096.4744	108.3388	23.6136	25.2307	31.6041
273	23.609	20447.1483	74.898	11.0643	13.1415	16.1946
696	25.762	30974.6065	44.5037	12.1775	14.5389	17.4359
1225	46.9832	122322.3243	99.855	23.7495	25.338	31.6443
353	20.645	16557.8517	46.9061	8.826	11.0264	15.0577
578	26.6433	35165.2059	60.8395	13.58	14.6546	17.6264
607	47.0457	56682.8736	93.382	15.5433	21.5733	38.8111
236	39.4464	26038.3947	110.3322	10.861	15.4822	34.6173
340	20.9905	17707.3138	52.0803	8.8696	10.9957	15.525
318	19.2557	15005.8957	47.1884	8.6645	10.9834	13.2315
367	21.6712	17147.7863	46.7242	9.0934	9.6363	17.1492
501	25.527	26955.1954	53.8028	12.1074	12.5464	18.6448
