0.95672	0.79943	0.63601	0.8693	
0.80735	0.72452	0.61487	0.81514	
0.9222	0.76235	0.61476	0.76082	
1.55506	1.65287	1.16434	1.20664	
0.93069	0.757	0.63228	0.85157	
1.15826	0.88236	0.78131	0.94518	
0.95328	0.80162	0.62037	0.83889	
0.95736	0.76798	0.65287	0.878	
0.69537	0.8024	0.63888	0.76433	
0.85245	0.73824	0.63104	0.79587	
1.08529	0.87554	0.7132	0.92318	
0.75939	0.72948	0.67136	0.83936	
0.98162	0.82512	0.67356	0.97795	
1.08267	0.88307	0.67138	0.84435	
1.40497	1.08882	0.88708	1.01742	
0.82417	0.76246	0.65143	0.79686	
1.08179	0.86407	0.78817	0.95097	
1.1535	0.857	0.63806	1.1104	
1.11654	0.84072	0.71678	0.92506	
1.64945	1.27098	0.87884	0.88953	
1.00075	0.80309	0.65993	0.83	
1.32634	1.22556	0.78755	0.67766	
0.95728	0.76608	0.60598	0.81408	
0.70298	0.83401	0.67883	0.74486	
1.09835	0.8323	0.6492	0.88507	
0.82585	0.68697	0.55501	0.79599	
1.37045	0.98792	0.82478	1.01935	
1.59431	1.36441	0.95	1.28346	
1.27043	0.94784	0.76186	0.97528	
1.17999	1.02499	0.80708	1.02796	
0.90893	0.7698	0.62856	0.74248	
1.00212	0.77109	0.61078	0.8311	
1.47225	1.15117	0.92029	1.11328	
1.41849	1.0521	0.85528	1.03403	
0.90673	0.7631	0.58338	0.74666	
0.76303	0.73238	0.61754	0.80848	
0.87355	0.74617	0.61846	0.85036	
1.00784	0.91028	0.72745	0.82006	
1.39615	1.11286	0.86152	1.078	
1.33177	1.09092	0.69983	0.55177	
1.01982	0.79744	0.61167	1.01313	
0.81973	0.66629	0.5847	0.86601	
1.47221	1.41652	1.02408	0.9269	
1.40858	1.04209	0.86257	1.05759	
1.27234	0.95214	0.78438	0.97755	
0.80459	0.82265	0.67105	0.89051	
0.8088	0.72125	0.59477	0.81994	
1.06886	0.86162	0.65083	0.82762	
1.44784	1.20139	0.9412	1.09817	
0.89601	0.73779	0.63478	0.78133	
1.1945	0.98868	0.68969	0.82682	
1.62085	1.52504	1.04553	1.29057	
0.9987	0.80574	0.64057	0.84778	
0.80753	0.71782	0.58436	0.77285	
1.67425	1.3918	0.96697	1.36023	
1.05892	0.67974	0.66413	0.74766	
1.63898	1.30345	0.7695	0.79964	
1.11376	0.90182	0.69988	0.91294	
0.97544	0.74498	0.58241	0.74074	
1.06414	0.84926	0.68253	0.85138	
1.22569	0.97696	0.80523	0.95633	
0.78566	0.70485	0.5914	0.75485	
1.0021	0.8856	0.68742	0.91455	
0.88471	0.71196	0.59291	0.78707	
1.49478	1.17181	0.90293	1.00667	
0.79961	0.72554	0.60424	0.81275	
1.17945	0.96214	0.75792	0.90708	
0.99029	0.7747	0.63823	0.90406	
1.16822	0.90505	0.80427	0.89566	
1.20502	0.94853	0.80169	0.9736	
0.89653	0.75262	0.63537	0.78078	
1.82664	1.59096	1.07909	1.21147	
0.91165	0.91684	0.75983	0.97422	
1.04651	0.81956	0.71809	0.9	
1.22897	0.91608	0.78822	0.99163	
1.5084	1.28505	0.96329	0.85972	
0.54305	0.80918	0.68757	0.77767	
1.16328	1.07227	0.84792	0.93518	
1.26527	1.13611	0.87566	0.97846	
0.78705	0.84576	0.69248	0.88509	
0.97822	0.90824	0.67412	0.87448	
