1.57922	1.19962	0.84876	0.99474	
0.77387	0.7513	0.60942	0.84051	
1.19916	0.98033	0.69253	0.93846	
0.93114	0.9043	0.70733	0.8555	
1.03318	0.82987	0.6553	0.92961	
1.00356	0.84554	0.6451	0.80169	
1.40691	1.08699	0.68204	1.00499	
1.17382	0.93349	0.74853	1.0623	
1.17846	0.98998	0.70437	0.82731	
1.05366	0.83453	0.65366	0.83391	
1.18739	0.99449	0.69436	0.91397	
0.85928	0.72754	0.59977	0.77867	
0.89321	0.79515	0.60553	0.78154	
0.87415	0.69663	0.57773	0.8211	
0.86286	0.7734	0.6559	0.90561	
0.87822	0.88729	0.65163	0.77054	
0.86373	0.73968	0.59401	0.83622	
0.91646	0.75691	0.61334	0.78365	
0.95287	0.78522	0.61182	0.78556	
1.38225	1.05421	0.77655	0.92193	
0.90561	0.80173	0.60614	0.81716	
1.33882	1.16905	0.81663	0.62823	
1.26938	1.00671	0.70146	0.84299	
0.81526	0.70432	0.58691	0.75563	
0.92905	0.79687	0.64692	0.85837	
0.99474	0.81017	0.68534	0.87545	
1.02962	0.87179	0.61197	0.76694	
0.82974	0.70854	0.60542	0.85676	
0.77261	0.74353	0.61142	0.80225	
0.95415	0.77691	0.59214	0.87898	
0.85086	0.76123	0.61461	0.81314	
1.29447	1.17983	0.78401	0.63154	
0.8369	1.12444	0.87642	0.93018	
0.85184	0.69823	0.57946	0.85227	
0.91762	0.79366	0.60869	0.85773	
0.83125	0.7385	0.6013	0.87067	
0.96013	0.76657	0.61948	0.73936	
0.78091	0.68284	0.59655	0.84393	
1.12528	0.89957	0.6242	0.8637	
0.94716	0.7953	0.60085	0.81731	
1.21715	1.03022	0.7221	0.86895	
1.06413	1.10269	0.7965	0.86077	
0.97121	0.83586	0.69718	0.87527	
0.75077	0.71423	0.58699	0.78147	
0.77257	0.69954	0.59957	0.78019	
1.08215	1.07085	0.71207	0.63311	
0.88182	0.75559	0.59116	0.92966	
1.20734	1.07283	0.79418	0.90747	
1.47948	1.30353	0.87178	0.64907	
0.85794	0.71314	0.61799	0.84049	
0.86758	0.74051	0.60359	0.80436	
1.03288	0.83121	0.6366	0.83872	
0.93153	0.74192	0.61069	0.85583	
0.99401	0.79135	0.61812	0.81861	
0.83603	0.69417	0.58481	0.80824	
0.99078	0.77509	0.59011	0.89378	
0.83179	0.71843	0.59885	0.80201	
0.8435	0.77288	0.62717	0.79614	
1.68853	1.43012	0.97398	1.30501	
0.99072	0.86297	0.66558	0.90194	
1.06932	0.83181	0.65235	0.86998	
1.03368	0.81669	0.61469	0.79702	
0.94361	0.80241	0.66006	0.90053	
1.00829	0.84166	0.64922	0.78357	
0.83738	0.73037	0.60534	0.79407	
0.8637	0.73372	0.62887	0.75901	
0.82866	0.73889	0.61117	0.84462	
