66.0531	13.0925	0.3556
89.4724	11.1385	0.9397
51.41	6.7688	0.0
90.4551	11.2403	0.9426
96.5266	1.4461	1.0
96.1146	5.2032	0.9873
83.6949	6.978	0.9396
55.3364	8.3765	0.0213
97.3316	1.8499	1.0
54.5469	5.0302	0.0
87.203	14.5741	0.8776
77.249	13.2391	0.6393
87.6327	11.8321	0.9463
62.6553	25.5868	0.4726
91.8409	14.8999	0.9039
74.0713	20.2859	0.5957
67.4917	16.1162	0.5319
87.9441	9.2628	0.963
84.5236	12.0836	0.8148
95.7082	3.811	1.0
96.1197	4.7328	0.9931
75.6577	15.6661	0.7616
84.2559	13.8495	0.763
67.3264	15.7544	0.5
88.9932	10.241	0.9459
78.1522	21.0122	0.6923
76.8006	20.5421	0.6967
78.5742	22.5266	0.6868
57.7087	15.6769	0.269
93.1235	5.5201	0.986
86.5782	13.8184	0.8696
93.8221	11.0877	0.9531
93.1722	8.3798	0.95
61.0748	28.7311	0.4727
80.8597	19.8126	0.752
71.7629	16.9215	0.3824
95.2614	7.0989	0.962
77.974	13.119	0.6977
93.0018	11.5556	0.9362
91.8085	12.576	0.8983
77.7451	9.5028	0.7943
91.8332	7.744	0.9577
83.6132	14.4483	0.7838
87.2635	10.3197	0.9194
65.7555	11.2264	0.3277
91.4733	10.4775	0.9024
95.0648	7.4672	0.9769
80.8263	18.6103	0.7
85.4359	19.6948	0.8522
77.1509	22.1759	0.7007
83.669	11.7207	0.8571
91.3153	12.1005	0.9396
95.7927	2.783	1.0
80.0625	14.5274	0.7394
95.1909	6.3354	0.9839
90.9428	19.0832	0.9094
91.39	7.5998	0.9735
94.4574	3.834	1.0
95.9217	5.0805	0.9873
59.298	10.3976	0.183
61.4285	5.9091	0.0
94.5227	11.9402	0.9518
91.3127	10.23	0.9577
96.3177	8.4102	0.9734
91.2391	16.1455	0.9036
67.6255	12.3576	0.4776
74.6183	25.1697	0.7216
88.8784	10.191	0.9476
79.0502	14.9387	0.7071
70.9056	25.3925	0.5833
77.8137	12.697	0.6579
46.9042	24.061	0.1927
94.0164	7.8713	0.961
60.0495	18.219	0.3403
96.6162	4.6208	0.9981
81.4051	18.532	0.7917
68.8605	26.3214	0.584
72.4572	11.2184	0.6304
55.3356	7.7304	0.0667
81.7366	11.0147	0.8762
83.1241	23.4268	0.7574
95.4111	4.8004	1.0
81.5474	14.8037	0.8235
39.8429	11.0821	0.0
94.2847	5.4747	0.9885
65.4725	15.5939	0.4062
90.4323	8.0907	0.9529
90.3888	13.3774	0.9126
65.9165	7.7523	0.2885
74.183	29.0649	0.6894
93.9031	8.0311	0.9801
80.41	19.9252	0.7851
78.9722	22.5319	0.7375
87.3449	16.4595	0.9
69.538	9.1082	0.4634
95.1669	5.5711	0.9952
87.0159	12.6696	0.9096
90.5575	4.7871	1.0
80.2749	21.715	0.7122
71.8195	15.407	0.5231
74.9704	17.7555	0.5634
88.7408	13.0448	0.8125
85.5733	12.2193	0.8844
94.3918	3.2906	1.0
72.0505	12.2986	0.525
74.0741	15.9519	0.6087
97.9698	2.2337	1.0
86.1385	18.2684	0.8651
82.0487	17.5239	0.7581
93.4173	9.151	0.9723
96.0466	4.2345	0.9924
92.264	8.7836	0.9434
92.4029	8.6175	0.942
86.6805	14.8469	0.8189
85.0556	5.4587	0.9752
81.5454	22.0065	0.6453
62.9713	4.8374	0.0
90.127	14.3684	0.8833
89.9098	14.3962	0.8852
67.6114	26.2154	0.5944
91.1269	8.1623	0.9746
73.6239	13.0993	0.6863
90.7962	13.2941	0.9293
69.6924	14.6708	0.4079
87.2507	17.0869	0.8759
81.62	10.1375	0.8462
91.1478	12.5	0.8352
91.0572	14.4161	0.8438
79.4722	24.4419	0.7667
77.8733	17.7971	0.6505
43.6382	5.0383	0.0
42.9532	4.084	0.0
94.3001	7.1048	0.977
91.587	11.2479	0.9215
96.5975	2.3751	1.0
57.5184	11.9857	0.2157
95.4715	9.4649	0.9435
93.5722	6.7659	0.9848
94.0586	8.638	0.9565
86.8365	16.0285	0.8714
94.5756	12.3417	0.9404
66.7986	16.5985	0.4671
61.6262	12.907	0.3947
66.873	24.1815	0.4789
94.3442	3.6995	1.0
74.9995	20.7089	0.5838
97.4575	0.9406	1.0
94.7885	2.2497	1.0
94.6795	3.8906	1.0
61.4509	27.6601	0.4387
54.5176	8.1266	0.0545
97.3296	2.6681	0.9962
83.6872	7.8962	0.9811
80.268	18.4381	0.7481
70.1203	11.5951	0.5
81.0051	11.8368	0.8228
77.5966	8.0375	0.7955
82.0313	13.6042	0.8478
95.5469	4.8176	0.9898
74.295	20.7237	0.6853
87.1049	14.6747	0.8161
59.8679	20.4156	0.3879
95.3893	3.6234	1.0
93.4452	8.8588	0.9506
65.4656	13.0523	0.3382
81.5334	12.9339	0.8298
64.0882	10.7848	0.35
75.6238	16.5652	0.6709
74.7373	24.3913	0.6831
61.657	19.0707	0.3836
74.2028	17.2424	0.54
83.0203	15.5898	0.7368
96.042	3.6258	0.9973
88.8498	12.4837	0.8995
95.7062	4.3072	1.0
60.4106	14.212	0.2778
79.667	13.9044	0.7949
70.0548	28.0127	0.5736
74.3125	26.8201	0.6446
61.7384	11.4105	0.3243
92.1553	6.4651	0.975
94.9516	4.5924	0.9956
90.0382	4.7923	0.9796
49.4931	11.5851	0.0579
61.0547	19.7826	0.4234
83.986	19.4481	0.8489
83.8246	15.8824	0.7317
66.6168	9.2759	0.3617
70.1911	18.3016	0.6286
95.7745	3.7941	1.0
79.1002	8.8178	0.8293
96.6775	5.1483	0.9868
90.2009	11.2769	0.9454
91.6394	14.1179	0.8667
80.3064	10.362	0.8665
71.2558	24.6435	0.5413
89.4967	8.514	0.9615
94.7686	5.2784	0.9964
86.7154	15.1806	0.9209
76.6043	16.7483	0.5455
61.8916	6.4724	0.0862
78.4976	13.8387	0.7921
65.1164	13.2324	0.414
79.7128	20.3862	0.745
90.9142	9.4944	0.9636
84.4825	12.6493	0.875
71.1676	14.8101	0.4946
92.5202	11.538	0.9167
53.1428	7.9161	0.0
93.3568	8.864	0.9639
81.36	19.073	0.7854
91.0249	15.4736	0.888
86.267	13.5224	0.8468
93.7672	6.7051	0.9842
67.3765	18.3799	0.3628
96.6141	2.0403	1.0
94.9151	5.0346	0.9907
67.9276	9.3658	0.4176
71.0503	23.9829	0.5505
91.6468	10.8135	0.9565
89.7248	6.8854	0.9583
88.0408	10.6277	0.9091
56.9326	9.7044	0.068
98.4259	1.549	1.0
78.8954	22.6378	0.7383
74.8273	25.6088	0.6571
96.5864	3.5777	0.9953
88.9424	8.7296	0.9487
69.4602	5.6326	0.5476
87.0574	17.157	0.8242
73.9539	12.5931	0.6053
83.1101	11.7993	0.8356
95.5891	4.2907	0.9941
96.2225	2.6392	1.0
55.9942	6.4945	0.0625
81.598	13.987	0.8013
55.7037	10.6726	0.1343
75.5451	14.6871	0.6636
70.9742	11.3984	0.4407
90.3096	11.6926	0.9425
77.1293	16.9518	0.7475
82.6654	15.3032	0.815
94.4554	4.3802	1.0
95.3547	7.9936	0.9694
62.3587	26.0647	0.48
79.4184	16.8905	0.7419
