86.9074	13.0698	0.8684
94.6981	5.9824	0.9892
93.7477	7.2202	0.9814
50.1706	5.6566	0.0
94.4341	10.8619	0.9317
89.6717	19.6157	0.8523
95.3734	6.8706	0.9857
94.8425	10.0344	0.9553
91.1494	14.2398	0.918
93.6461	7.5737	0.9716
88.9483	16.742	0.8724
60.4235	9.2485	0.1932
89.5706	13.4762	0.9247
83.6799	15.6431	0.8455
76.869	20.6628	0.7353
92.4774	8.527	0.9614
89.0596	13.701	0.8645
75.7104	14.1821	0.6968
91.6512	16.0184	0.9044
75.7222	15.6612	0.6473
93.2937	13.3471	0.9487
92.8032	6.7233	0.9706
91.1233	13.3211	0.9044
94.8131	5.5217	0.9853
79.7431	17.1211	0.7852
96.2024	3.6354	1.0
76.3136	23.5676	0.7449
79.781	20.3962	0.6351
84.431	16.3448	0.8273
83.9255	13.7581	0.7914
93.6112	14.1094	0.94
87.0787	10.2175	0.9274
75.252	23.1918	0.6679
88.9613	15.027	0.8779
95.9116	3.4362	0.9935
93.7747	11.3084	0.9658
93.0986	10.8118	0.9511
95.3902	10.266	0.9462
72.7551	20.1248	0.6318
69.8458	14.8667	0.4561
92.683	6.3068	0.9776
96.2899	4.4921	1.0
52.115	4.823	0.0
81.8007	20.3657	0.7957
85.3844	18.0911	0.8753
96.278	3.3846	1.0
95.7499	4.4073	1.0
92.5319	7.1614	0.9765
79.6939	20.6218	0.7322
89.9651	10.7056	0.9593
90.0742	10.3485	0.9256
71.4483	23.7049	0.4766
84.5834	12.8918	0.9097
96.5355	4.2764	0.9957
67.8309	22.0648	0.4971
85.6965	13.6082	0.8596
92.128	11.4931	0.9469
84.1603	12.0601	0.8738
96.5533	5.033	0.9921
90.2102	16.1882	0.9112
84.8263	23.5375	0.8167
96.4283	4.1273	0.9957
91.7717	15.0656	0.9257
97.6064	2.7624	1.0
70.598	24.4034	0.5232
96.4515	6.9228	0.9829
89.0615	11.5013	0.9104
81.3987	18.6795	0.7683
87.8778	18.36	0.8317
88.4413	18.1772	0.8175
90.1609	10.4457	0.9362
63.0417	17.2745	0.3375
46.1992	17.1513	0.1522
88.1744	17.1689	0.861
85.6678	16.3935	0.8246
66.1918	12.3338	0.4235
89.4735	10.4763	0.9
80.9702	15.6113	0.8083
79.2511	11.4112	0.8222
85.2593	10.9625	0.9091
91.0107	12.7453	0.913
95.0485	4.071	0.9955
88.3987	10.1865	0.9498
96.7567	4.3393	0.9908
76.695	14.2693	0.6617
86.5295	11.0524	0.8975
91.9781	12.9833	0.9333
93.9513	7.9305	0.9795
95.6832	7.626	0.9731
93.9576	11.1598	0.9533
94.5674	7.3813	0.9674
92.3225	9.8912	0.9595
94.3328	6.9678	0.9818
87.7804	14.1752	0.8393
73.2818	12.6635	0.6327
96.2582	6.1879	0.9824
96.9846	3.4543	0.9965
73.5238	24.8565	0.5885
96.2136	8.2965	0.9755
90.4045	13.371	0.8962
94.9972	6.2744	0.9897
95.5016	7.0595	0.9807
92.7472	10.4563	0.9534
95.4156	5.9754	0.989
84.6694	17.8861	0.8269
87.7937	12.2423	0.8814
95.647	6.4434	0.982
97.786	3.3481	0.996
90.7728	15.9238	0.9322
80.6011	21.4915	0.7
87.1639	8.2641	0.9499
93.6535	6.5836	0.9803
85.7991	9.2493	0.907
66.7029	14.1458	0.4409
94.5026	11.2073	0.9653
91.6358	10.0394	0.9622
77.461	8.8372	0.7586
93.2532	10.4683	0.9601
32.7111	4.9004	0.0
78.9825	21.5886	0.6814
81.8685	16.0658	0.7943
94.0451	8.1895	0.961
92.1516	11.0763	0.9645
93.2494	5.0829	0.9956
92.8223	16.1802	0.893
76.448	25.729	0.6914
76.8212	17.3715	0.6684
90.7145	10.7752	0.9474
62.4159	7.5542	0.1714
96.8798	5.5781	0.9831
63.766	8.7781	0.28
89.6294	17.8184	0.8917
94.5786	10.3279	0.9599
70.8721	23.9953	0.5222
81.0559	14.3132	0.7545
92.9975	11.7871	0.9264
93.8849	11.266	0.9544
93.7774	10.5054	0.957
94.2385	11.3949	0.9447
83.9252	20.1832	0.8075
68.1171	22.4152	0.4644
70.7275	13.4356	0.5744
90.8362	13.8189	0.9209
93.5874	8.0718	0.956
90.567	15.3016	0.9027
77.3872	9.641	0.7872
68.6807	15.5528	0.5512
88.1066	12.5936	0.913
64.8572	10.3201	0.2647
70.9796	24.5905	0.5292
92.1476	12.7838	0.9407
95.7624	7.2552	0.9796
91.0622	14.5681	0.9068
95.5565	6.1441	0.9739
88.0005	10.2499	0.9067
87.4582	10.5617	0.9212
83.86	14.0659	0.8645
90.2164	12.2098	0.9273
86.9858	9.2061	0.9125
55.1541	11.2627	0.1224
85.4432	16.166	0.8383
83.6949	14.7729	0.746
96.369	3.2988	1.0
90.7908	15.9253	0.9051
85.92	17.2752	0.8691
88.6175	8.6058	0.9407
97.0265	3.7669	1.0
88.9427	10.7334	0.9287
91.5221	9.3303	0.9657
60.6006	19.0501	0.2469
96.2237	10.1195	0.9716
95.4643	11.292	0.9571
96.5124	3.3715	1.0
95.6704	4.861	0.9937
48.1221	9.4377	0.0
94.0917	8.3974	0.9688
96.7403	2.929	1.0
92.9161	9.2798	0.9543
93.8484	8.8136	0.972
96.3339	7.6554	0.9764
90.4887	10.3056	0.93
76.6357	21.0647	0.6593
71.6161	24.2492	0.5714
86.4664	11.8638	0.8596
91.4028	13.468	0.936
94.2989	9.371	0.9704
89.8656	16.7684	0.9135
95.9588	5.7012	0.9925
90.239	17.2868	0.873
90.1737	16.3889	0.9044
75.6121	20.4487	0.7036
89.0028	16.3895	0.8923
88.4558	13.1911	0.9124
96.508	3.7261	1.0
94.5562	6.6733	0.9792
86.8612	19.4695	0.83
73.0509	26.012	0.6514
96.0703	6.1053	0.9848
94.4578	8.2518	0.9669
93.4157	4.9218	0.9877
88.7668	12.327	0.9151
91.6788	7.5791	0.9543
70.9167	14.308	0.5904
95.0445	8.9654	0.9631
43.7719	6.0754	0.0
91.1808	12.613	0.9263
90.988	15.8161	0.9159
97.2588	4.9485	0.9962
94.868	8.5682	0.9688
85.0686	18.2013	0.8101
87.9093	17.0239	0.8734
94.7532	6.3707	0.9894
95.7847	5.896	0.9935
83.5314	15.4915	0.8501
64.0638	18.5472	0.4333
91.2879	7.972	0.9716
92.6214	13.2815	0.9245
94.1182	9.6475	0.9603
52.0088	9.9324	0.0156
86.4635	13.7417	0.8671
74.7688	25.59	0.6456
93.2976	11.1012	0.9496
67.1294	20.8478	0.4379
94.7727	4.8697	1.0
91.9532	10.2341	0.9179
90.7846	17.0169	0.9049
83.6546	15.6063	0.8158
82.8677	19.8536	0.8101
94.096	5.5605	0.9948
94.4422	8.7074	0.9648
