340	31.5151	17742.9641	52.1852	8.3184	9.6088	28.8388
273	18.8622	13354.7077	48.9183	8.3559	10.1194	13.5485
679	30.3636	34102.386	50.2244	11.8077	15.9296	22.9951
76	11.5879	4879.9875	64.2104	5.5081	6.8025	7.5938
259	17.8225	13580.9607	52.4361	9.2995	9.6122	11.7799
48	18.2301	6051.8737	126.0807	6.0099	7.2071	15.6294
355	28.4488	21374.2898	60.2093	6.6979	12.0889	24.8663
337	42.8803	22778.0303	67.5906	7.3905	7.9251	41.4885
76	12.6256	5504.1934	72.4236	4.7412	7.0907	9.3085
32	14.5354	3342.653	104.4579	2.5161	3.0052	13.997
235	21.9455	15175.9171	64.5784	7.3768	12.9799	16.0844
133	28.2895	12228.557	91.944	5.9147	13.9206	23.9067
519	23.6981	25682.0496	49.4837	11.6039	11.9648	16.8461
77	20.9208	7677.4066	99.7066	3.8067	5.9072	19.7051
432	23.8885	22020.2193	50.9727	8.8871	13.8344	17.3289
412	24.3295	22247.8854	53.9997	8.9029	14.1517	17.6746
255	18.8758	13073.1856	51.2674	7.5522	10.5438	13.7146
508	25.9512	24237.445	47.7115	9.1123	13.7129	20.0595
171	65.4668	17714.9293	103.5961	3.9438	5.7358	65.0957
865	33.8926	47080.682	54.4285	12.2035	19.1547	25.1571
675	103.4237	43095.8136	63.8456	7.2293	11.378	102.5414
308	38.5681	20832.6113	67.6383	8.2159	13.0504	35.3509
413	21.2691	18279.1308	44.2594	10.087	11.4351	14.8278
124	16.8315	9007.701	72.6428	6.0451	9.7946	12.2809
350	23.2733	18217.4078	52.0497	7.6476	11.4451	18.7662
116	14.1116	7203.7545	62.1013	6.0749	7.4809	10.3087
246	20.0355	14410.3864	58.5788	7.6942	10.2812	15.3791
339	18.9277	14121.1446	41.6553	9.4721	10.1747	12.8457
100	15.7237	8083.8247	80.8382	5.5147	7.3001	12.7879
578	36.4309	35141.0504	60.7977	10.8687	12.7625	32.3451
260	19.5187	14633.4078	56.2823	10.0621	10.869	12.7122
133	35.1021	12269.0255	92.2483	6.6787	7.2848	33.6821
801	53.9977	50606.5073	63.1792	11.189	19.5423	49.0781
130	19.387	9662.5435	74.3273	6.6337	7.2097	16.7293
621	36.4473	34810.8247	56.0561	10.9751	11.7425	32.7118
170	17.2111	10294.8122	60.5577	8.2181	8.4317	12.5535
338	25.6706	19015.4256	56.2587	9.0728	10.3814	21.6539
264	18.052	12864.774	48.7302	7.6926	10.2289	12.7307
593	31.0631	33822.748	57.0367	9.2086	19.4624	22.3905
313	25.2585	19355.1538	61.8376	8.2067	9.9577	21.7138
452	37.5485	39248.0804	86.832	12.2563	17.2909	30.9951
440	31.0527	22667.6134	51.5173	7.8815	10.4135	28.1729
109	20.4273	8313.4749	76.2704	5.2646	6.1525	18.7538
145	20.6756	13690.306	94.4159	8.436	10.4082	15.7476
192	16.6898	10506.7749	54.7228	7.2615	8.5878	12.3317
418	21.1456	18525.9785	44.3205	9.8964	12.8515	13.5661
500	22.6612	21656.6983	43.3134	10.3012	12.8438	15.5709
177	51.1492	15343.1583	86.6845	4.8573	6.0595	50.5562
342	24.0261	22850.3314	66.8138	8.6794	10.4486	19.8179
232	21.967	14186.799	61.15	8.6669	10.101	17.4758
335	19.7232	14406.8768	43.0056	8.6062	9.9518	14.6935
538	25.2097	23567.7799	43.8063	9.2028	12.7129	19.7287
714	25.6002	28499.4027	39.9151	11.8635	14.6565	17.3153
389	21.7108	17545.595	45.1044	8.9331	10.1616	16.9795
98	17.5151	9235.8171	94.243	6.0216	9.1117	13.6929
363	19.3218	15543.6575	42.82	9.798	10.8185	12.6606
288	34.3379	20541.8097	71.3257	7.3504	19.7731	27.0941
150	18.0857	9871.0107	65.8067	5.8458	10.1529	13.7782
88	22.0007	7496.504	85.1875	4.8448	6.9984	20.2875
97	16.9726	7396.7757	76.2554	4.7708	7.3326	14.5445
525	34.7092	28589.6941	54.4566	8.0102	11.7553	31.6604
227	17.3783	12710.7001	55.9943	7.6537	10.4607	11.5759
461	92.0874	48870.3802	106.0095	8.6443	16.4034	90.2014
184	19.532	14148.3452	76.8932	7.279	10.7017	14.6284
246	17.3786	12566.4292	51.083	9.0369	9.2022	11.6477
275	19.5609	13838.81	50.3229	8.2321	9.6271	14.9057
185	16.4465	11597.5618	62.6895	7.783	9.8635	10.6124
98	28.5117	11601.2116	118.3797	4.3972	11.7278	25.6132
181	18.0222	11262.6224	62.2244	7.2271	8.4421	14.1879
254	40.9524	18471.4227	72.7221	6.8062	10.8156	38.9076
255	19.5831	14658.8979	57.4859	7.3448	11.1518	14.3244
614	33.7726	34197.2041	55.6958	8.3248	17.4887	27.6664
420	24.5035	24124.411	57.4391	10.4351	11.2654	19.095
384	24.3865	19772.5735	51.4911	9.6324	11.0389	19.4951
471	24.4145	25226.8627	53.5602	12.4	13.39	16.2178
331	59.02	30618.5094	92.503	10.6114	12.4159	56.7151
307	20.1382	15573.3256	50.7274	7.5372	10.7976	15.2364
169	16.3625	10984.4517	64.9968	7.0878	8.9011	11.7586
223	19.3276	12673.1764	56.8304	6.7466	9.7904	15.2377
469	25.3857	23571.276	50.2586	8.6807	10.5195	21.4107
240	17.5881	12520.0149	52.1667	8.2861	10.8765	11.0627
31	13.4961	3546.4129	114.4004	2.812	4.9012	12.2563
217	17.0195	10836.5191	49.9379	7.4864	8.7827	12.5093
62	27.5013	6696.8739	108.0141	2.721	3.6178	27.1262
86	15.2213	6538.0881	76.0243	5.127	7.0747	12.4639
358	46.4672	27152.2134	75.8442	8.9285	11.9459	44.0089
450	21.122	18905.4748	42.0122	9.9411	11.6935	14.5112
443	28.103	27314.4148	61.6578	10.4903	15.4648	20.9898
606	40.3182	30139.8622	49.7357	6.9859	10.5611	38.2782
745	48.2369	37229.3507	49.9723	8.8215	19.4728	43.2411
424	21.4233	19320.3037	45.5668	10.8533	11.8635	14.1571
114	29.5755	10533.9611	92.4032	3.3115	6.2486	28.7176
138	14.7277	8193.9695	59.3766	6.8679	7.7489	10.4734
262	18.1273	13071.4249	49.8909	8.4464	10.4598	12.1595
83	13.6579	6434.8073	77.5278	5.4389	6.2606	10.8519
324	21.8995	17042.5351	52.6004	7.986	10.6083	17.4149
277	18.2007	14134.5024	51.0271	8.2909	9.6933	12.9833
334	24.5372	19353.0955	57.9434	8.0746	12.5284	19.4914
229	18.2332	11671.3029	50.9664	7.8214	8.1394	14.3187
69	31.0011	8842.7236	128.1554	4.981	9.7334	29.0089
242	17.7509	12047.9914	49.7851	7.585	10.949	11.7337
227	17.1723	10879.9055	47.9291	7.278	10.2549	11.6942
177	15.2849	9313.2244	52.6171	7.5393	9.1336	9.6625
405	23.9237	20164.0021	49.7877	8.3243	12.7033	18.4845
535	33.5481	45404.3316	84.8679	10.3689	13.4496	28.9322
823	33.6224	38409.874	46.6706	12.2727	13.5549	28.2154
162	23.8037	14964.0992	92.371	6.5422	9.3064	20.9095
171	23.7905	12298.2512	71.9196	6.6506	9.3188	20.8547
348	25.4309	21390.5241	61.467	9.4968	10.0543	21.3413
26	11.9021	2988.0286	114.9242	2.7463	2.8239	11.2314
348	26.353	21240.2049	61.0351	7.802	13.0674	21.514
529	59.3985	40690.3541	76.9194	17.1504	34.2754	45.3789
117	42.9561	11853.1465	101.3089	3.8058	9.6991	41.6733
335	28.7772	18564.0976	55.4152	8.2114	10.0438	25.687
166	18.0591	10891.3857	65.6108	6.6388	9.8798	13.5811
146	17.238	9198.1456	63.001	6.5247	7.6751	13.9882
174	26.2636	11971.9426	68.8043	5.5301	6.7183	24.7802
21	17.2625	2967.7893	141.3233	1.8443	2.7331	16.9447
167	17.4148	9365.2205	56.0792	6.1242	7.0586	14.695
318	31.9908	21820.7733	68.6188	6.703	10.1349	29.5933
369	21.1385	15574.9796	42.2086	7.7365	11.9283	15.6429
430	33.4176	26972.934	62.7278	8.7383	11.5916	30.1001
671	41.0173	51520.2075	76.7812	13.6544	24.1607	30.2032
329	31.233	18121.0419	55.0792	7.4367	11.1041	28.2293
1020	36.2308	45548.6296	44.6555	11.1096	14.2643	31.397
399	21.5095	17775.6846	44.5506	7.8253	13.2269	15.049
595	45.2383	37503.6107	63.0313	7.8917	15.4956	41.7626
293	20.92	14661.3187	50.0386	8.0491	8.5512	17.3128
166	19.3683	12799.5415	77.1057	6.6953	9.9206	15.2277
