334	20.1616	15417.7295	46.1609	8.7784	11.0368	14.409
453	23.966	22389.3942	49.4247	10.1407	14.6642	16.0155
311	23.3166	17720.8178	56.9801	8.6956	9.8215	19.2766
294	19.7172	14509.8869	49.3534	7.8417	10.5382	14.7045
335	49.7761	24552.9589	73.2924	7.02	12.9367	47.5502
201	22.7328	16347.851	81.3326	9.2816	11.8785	17.0158
366	25.3095	18611.114	50.85	8.1671	10.2886	21.6336
583	24.9298	26645.2105	45.7036	11.7847	13.296	17.4881
464	25.0543	23333.7517	50.2883	8.7733	15.7667	17.3828
82	13.5807	6104.4627	74.4447	5.4836	7.0102	10.2578
47	26.1389	6145.8588	130.763	2.7039	6.8749	25.0733
231	28.0855	16009.6567	69.3059	7.9014	10.9086	24.6448
327	34.9125	18628.6936	56.9685	6.7318	8.99	33.0567
497	22.9012	21482.3519	43.224	9.7616	13.2524	15.9233
155	15.6066	8586.8888	55.3993	6.3551	7.7805	11.9433
449	22.4577	20443.8509	45.532	9.5089	13.6166	15.1168
81	34.7613	8406.7808	103.7874	2.7298	4.0078	34.4214
545	28.15	28321.5055	51.9661	8.6236	16.4924	21.1201
423	22.0134	21150.5014	50.0012	11.5354	12.8867	13.6183
371	20.8105	16152.4706	43.5377	8.6986	10.0394	16.0195
131	25.489	13713.342	104.682	5.9016	12.133	21.6253
167	15.4521	9139.6611	54.7285	6.9837	7.8932	11.3001
611	63.0731	43305.8407	70.877	11.4782	13.7025	60.4872
428	24.3894	18580.9171	43.4134	8.7363	11.2724	19.7852
218	22.8296	15621.5799	71.6586	7.2043	11.3287	18.4648
89	13.9522	5996.2791	67.3739	5.863	7.014	10.54
334	22.7936	19231.6594	57.5798	9.1768	13.1957	16.1619
326	25.7239	20330.0094	62.362	7.2817	14.0038	20.3123
188	18.5889	13109.6549	69.7322	6.8037	10.639	13.6408
377	49.6366	28073.3726	74.4652	7.6984	14.5877	46.8158
125	14.6424	8050.2453	64.402	6.3462	7.423	10.9099
297	20.6802	14692.978	49.4713	7.7002	9.7708	16.52
144	15.5442	9592.1994	66.6125	8.014	8.5504	10.2122
1018	30.8869	40497.8547	39.7818	12.2553	16.2679	23.2199
261	23.1791	17451.9564	66.8657	7.3478	11.5549	18.702
138	22.2638	9607.8066	69.6218	6.4404	7.7103	19.8683
409	22.1655	18269.5269	44.6688	8.5057	11.7199	16.7811
600	25.0307	26537.4423	44.2291	11.0413	14.9284	16.7859
160	20.015	11757.5523	73.4847	7.0318	12.3043	14.1337
367	22.3813	17787.8616	48.4683	9.0484	10.2486	17.7205
477	35.6352	35804.2043	75.0612	12.1103	20.0922	26.8237
152	16.8372	9864.8507	64.9003	7.8307	9.816	11.2168
193	17.6086	10806.4048	55.9917	6.2343	10.3444	12.8137
118	17.5788	8416.0726	71.3226	5.6126	6.7969	15.2091
