4.696809	2.584749	1.718344	1.691471	
1.323038	1.502494	1.209757	1.315053	
5.67712	1.433511	2.059797	1.218388	
3.116147	2.245455	2.118016	1.320367	
2.645133	1.615759	1.845496	1.325279	
2.904483	2.746309	1.60826	1.544446	
8.770833	2.144893	1.457364	1.590426	
4.122992	1.861683	1.237345	1.046197	
3.279963	2.218689	2.399547	1.408048	
4.027283	2.166729	1.954273	1.40184	
3.104496	2.033659	2.2704	1.482326	
2.167059	1.77633	2.187653	1.043308	
7.575521	2.554486	1.154892	1.717315	
3.600769	2.319051	1.475107	1.731008	
4.192691	2.011094	1.662727	1.931517	
2.648932	1.11318	1.921243	1.356389	
2.150943	2.868421	1.678899	1.47541	
3.206119	2.608237	1.379935	1.985487	
2.085935	1.766437	1.035824	1.290712	
4.761905	2.05	2.052033	1.347068	
4.029153	2.731617	1.658987	1.443339	
7.442308	2.54845	1.803549	1.783978	
2.822748	1.475066	1.25353	1.020799	
4.03349	2.302112	1.861617	1.557799	
3.32654	2.517036	1.541223	1.583377	
1.749388	1.229846	1.95808	1.075579	
1.198695	1.568825	1.226656	1.050514	
4.069231	2.007561	2.053672	1.477762	
2.416778	1.399086	1.780219	1.180074	
2.453181	2.263553	1.63163	1.424023	
1.681379	1.787804	1.569899	1.602689	
1.761499	1.765033	1.516713	1.351792	
3.836007	2.090458	1.532232	1.529861	
3.868837	1.202173	1.599161	1.035418	
7.510563	2.60572	1.905542	1.49627	
3.80303	2.28853	2.174546	1.333797	
3.757937	3.536431	1.460436	1.347986	
1.714107	3.427531	1.067148	1.507368	
3.597119	2.63099	1.318356	1.843168	
2.216956	1.51924	1.288149	1.834021	
1.961067	1.217355	1.440874	1.558311	
5.387393	2.726002	1.373005	1.50261	
9.472109	1.311405	1.461884	1.647711	
6.213333	1.551502	2.037344	1.584521	
3.938739	1.775694	2.12529	1.566892	
3.817917	1.469755	1.372486	1.144422	
1.087864	1.203621	1.475211	1.472943	
5.27927	2.678332	1.549225	1.51319	
11.893617	3.270125	1.291849	1.472158	
5.906977	2.062992	2.148855	1.833037	
1.817257	1.601556	1.554066	1.26832	
7.199013	2.620288	1.79292	1.12221	
4.446352	1.498069	1.586662	1.247513	
5.184874	2.360616	1.156952	1.81467	
2.583123	1.193821	1.232294	1.517153	
1.558637	1.214415	2.758381	1.696773	
2.195938	1.93852	1.518243	1.344949	
1.606341	1.654171	1.642	1.325643	
4.709402	1.222964	1.724499	1.274892	
9.656716	2.424266	1.014664	1.539742	
2.549451	4.204023	1.48838	1.715499	
6.067568	1.91314	1.613504	1.813131	
4.070796	2.28913	1.808167	1.565651	
2.848571	1.298476	2.458014	1.669765	
4.598777	2.311611	1.897877	1.343923	
4.270042	1.506917	2.316721	1.950467	
21.261194	1.491283	2.165934	1.597457	
3.484647	1.988688	2.72343	1.558108	
7.388235	2.791401	1.242442	1.495409	
4.895434	2.65704	1.920177	1.441005	
4.005181	2.26132	1.709954	1.621613	
2.229787	3.186205	1.404809	1.648983	
6.307331	1.080001	2.127687	1.327875	
3.793227	1.417498	1.885522	1.503635	
1.961464	1.916503	1.587391	1.284469	
2.709677	1.55	3.298003	1.619469	
6.05694	2.310918	1.216179	1.556293	
4.830986	2.577259	1.89621	1.329903	
1.314404	3.188028	1.846835	1.267577	
1.912879	3.037129	1.323064	1.191327	
1.279232	1.861962	1.520682	1.314805	
2.337164	1.593459	1.641657	1.530507	
4.151874	2.260808	1.725993	1.518505	
1.059669	1.773723	1.82716	1.149292	
1.945372	2.672534	1.64171	1.105291	
7.986395	2.689949	1.059531	1.49462	
3.301002	1.115751	1.273497	1.0996	
3.99403	1.886584	1.852927	1.896948	
4.142974	2.328338	1.742695	1.514386	
4.30288	1.54258	1.652304	1.443951	
5.573893	1.222901	1.149648	1.336814	
7.16226	1.461319	2.173863	1.526624	
5.492569	2.412543	1.476467	1.750922	
3.418063	1.794968	2.417763	1.091327	
2.836807	2.030327	2.042578	1.42218	
6.75514	2.148312	2.066332	1.247273	
3.768839	2.1786	1.551408	1.481973	
2.722939	2.212254	1.593389	1.3692	
3.867008	1.973214	1.453327	1.822648	
3.75	2.261765	1.864326	1.42618	
6.701375	1.895045	1.59638	1.108053	
4.81095	2.328538	1.993084	1.483274	
7.3379	2.564406	1.44892	1.405292	
5.873297	1.727325	1.690727	1.860802	
1.264638	3.21657	1.384564	1.448943	
2.505025	2.35005	1.384123	1.663583	
3.906051	3.327354	1.38814	1.654545	
2.878788	3.284211	1.36859	1.950351	
1.632426	1.241997	1.67296	1.485229	
1.415364	1.186924	1.325915	1.270284	
3.329323	3.401687	1.678051	1.571683	
4.73692	2.152769	1.357566	1.499255	
4.374637	1.601364	2.404165	1.604011	
2.787464	2.717314	1.603432	1.366354	
9.507804	2.401062	1.533081	1.117576	
3.910162	2.160452	1.835164	1.505296	
2.063694	1.510185	1.453505	1.591395	
7.412484	1.285355	1.996961	1.286975	
1.879021	3.472934	1.825122	1.235225	
7.837209	1.323442	1.919283	1.928738	
3.471429	2.058299	1.984672	1.451478	
8.34965	1.326633	2.07197	1.066728	
1.35353	1.342207	1.15339	1.277702	
1.781742	1.322736	1.445951	1.403082	
7.413043	2.633431	1.859688	1.595427	
6.746231	1.663687	2.046899	1.557609	
4.126506	2.235036	1.829523	1.558729	
16.142222	1.242841	1.338281	1.603046	
4.059524	2.27566	1.747423	1.503687	
7.926544	2.655013	1.859353	1.262213	
1.385206	2.207558	1.24335	1.579074	
6.74602	1.427961	1.592319	2.044632	
6.574468	2.63754	1.592945	1.226651	
1.164199	2.104046	1.281044	2.032811	
4.901478	2.535678	1.632977	1.859466	
1.67907	1.434626	1.355474	1.273219	
11.304762	2.182393	1.405906	1.136772	
7.668651	1.935317	1.326738	1.657195	
3.980854	2.146874	2.227124	1.42982	
5.407955	1.723681	2.022553	1.637454	
