1.842325	1.049704	1.382286	1.021301	
4.250693	2.534702	1.493894	1.709664	
1.253295	1.706716	1.050483	1.525258	
4.632	1.163829	2.616706	1.562667	
3.267699	2.969533	2.566803	1.345088	
3.3881	1.48901	1.138792	1.552853	
2.003399	1.478322	1.503411	1.068106	
1.893132	1.752512	1.341788	1.318132	
6.836726	1.227558	1.750198	1.105796	
1.693862	1.605505	2.732571	1.106127	
7.677262	1.489649	1.807348	1.120142	
7.873786	2.681258	1.858588	1.539156	
8.004065	1.106992	2.692614	1.6682	
1.377587	1.471365	1.20899	1.098581	
4.056941	2.124574	2.037409	1.057885	
6.919235	2.160651	1.2264	1.804179	
2.946631	2.23437	1.631864	1.14364	
1.411867	1.949594	1.197901	1.143737	
2.22063	1.413395	1.627223	1.235794	
5.733716	2.962078	1.380858	1.1851	
4.782609	1.763636	2.592784	1.461233	
3.816784	1.180167	1.848751	1.101297	
7.477941	2.654867	1.987037	1.688164	
3.587719	2.100244	1.840512	1.350411	
6.741525	1.600251	1.221131	1.280154	
4.954545	2.805046	1.875715	1.289887	
7.560748	2.110012	1.34505	1.378049	
3.317771	1.989668	1.385677	1.222485	
1.880348	1.36826	1.726759	1.106718	
7.854633	1.281879	1.815167	1.221484	
1.330757	1.407278	1.689133	1.346254	
4.391753	2.143192	1.654984	1.720715	
5.057971	2.287966	1.239825	1.960101	
2.673099	1.224459	1.345364	1.59004	
1.454076	1.811291	1.588056	1.143563	
1.485728	2.76913	1.310233	1.256303	
3.940459	2.124467	1.479187	1.156088	
5.010911	1.717689	1.042878	1.245406	
1.090909	1.314633	1.675069	1.624106	
5.885922	1.515876	1.912949	1.298493	
2.163948	1.31523	1.495224	1.988403	
3.335135	1.492301	1.518599	1.210978	
6.783476	1.51715	1.491557	1.310567	
2.46885	1.157125	1.234005	1.028205	
1.610169	5.194737	1.077508	1.324401	
2.127843	2.105575	1.213595	1.20282	
6.950704	2.167173	1.636279	1.600857	
3.452763	2.640514	1.623824	1.343895	
4.291518	1.604883	1.252924	1.487321	
1.2311	2.903266	1.724604	1.031667	
3.206122	2.273711	1.321109	1.109345	
7.776784	1.493512	1.197091	1.265652	
4.80316	1.784875	1.150539	1.28779	
2.012346	1.386503	1.292035	1.914384	
1.460464	2.219361	1.066266	1.197588	
3.493708	1.593228	3.816503	1.106111	
1.194451	1.644727	1.080164	1.208788	
3.933735	2.87902	1.140426	1.758862	
8.543529	2.016524	1.500956	1.185896	
9.954825	2.618812	1.181868	1.549017	
4.619469	2.737548	1.277117	1.800548	
5.572178	5.123175	1.322071	1.707639	
1.559671	5.147757	1.081497	1.307109	
1.683333	1.611577	1.255198	1.178087	
2.090926	1.204662	1.268137	1.316334	
8.85974	1.683524	1.470875	1.111525	
3.851496	2.292341	1.78123	1.425433	
5.498698	1.44371	1.729938	1.39845	
2.083333	2.24	1.680804	1.081895	
1.50408	1.102037	1.280859	1.136377	
2.764075	2.202716	2.181858	1.492432	
7.611296	2.507857	1.284266	1.274843	
1.674006	2.509815	1.673133	1.411668	
3.779985	1.911075	1.530986	1.495683	
1.161281	1.417992	1.4564	1.067847	
5.738095	1.348548	2.610769	1.829699	
2.732955	1.960499	1.327678	1.101438	
1.888814	1.20264	1.68941	1.589113	
2.26141	1.227348	1.89217	1.063786	
1.210499	1.453665	1.339846	1.415742	
3.386701	1.195824	1.983428	1.086066	
7.264822	1.932173	1.267974	1.631283	
2.044856	1.793799	1.060492	1.934502	
1.763875	2.022894	1.724982	1.286125	
1.300667	2.217999	1.405323	1.121297	
1.298527	1.022063	1.559644	1.2117	
3.103779	2.530681	1.206959	1.506424	
4.444444	2.125	2.094118	1.488764	
8.128972	2.386142	1.461744	1.532599	
1.784777	1.396859	1.117144	1.223647	
4.597134	1.847246	1.214607	1.109842	
5.358634	1.659348	1.724552	1.727796	
8.577778	1.285622	1.874559	1.116098	
6.5	2.225885	1.357104	1.829022	
4.668433	1.197254	1.447207	1.228681	
3.45123	1.902026	1.247266	1.348891	
5.9375	1.774132	1.432052	1.351772	
4.888889	3.861111	1.402878	1.802797	
5.224569	1.883615	2.204088	1.373543	
1.884151	2.158853	1.373418	1.131899	
3.941176	2.39801	1.9139	1.667751	
