0.42526	0.63175
0.43788	0.65526
0.40472	0.7108
0.59316	0.73261
0.45344	0.70161
0.46418	0.74114
0.35806	0.73964
0.47596	0.65665
0.54484	0.73929
0.45848	0.71478
0.37661	0.78261
0.34519	0.69857
0.47088	0.71484
0.44411	0.7947
0.72998	0.8145
0.3852	0.67555
0.38714	0.63672
0.35899	0.66191
0.62957	0.64812
0.63639	0.67832
0.41986	0.74718
0.18886	0.60063
0.47766	0.71649
0.46486	0.68499
0.45645	0.694
0.43475	0.67931
0.62216	0.7207
0.50024	0.76442
0.43811	0.6661
0.50193	0.76711
0.39921	0.71711
0.36855	0.68887
0.22848	0.61869
0.53719	0.6367
0.42895	0.69408
0.42115	0.83967
0.43206	0.64606
0.29873	0.65408
0.52768	0.74582
0.49347	0.72458
0.46149	0.68129
0.50186	0.63406
0.44952	0.57621
0.48939	0.67083
0.51291	0.60827
0.39739	0.75063
0.51132	0.69306
0.47565	0.65363
0.32184	0.70853
0.37892	0.75598
0.3022	0.48288
0.53841	0.70102
0.51881	0.65878
0.26653	0.66802
0.68959	0.77631
0.47646	0.72223
0.41026	0.69557
0.41152	0.73435
0.57121	0.65969
0.35814	0.71947
0.40574	0.73694
0.5031	0.74074
0.56136	0.67992
0.49867	0.59218
0.66418	0.75625
0.45151	0.75044
0.41062	0.68879
0.48628	0.69684
0.37076	0.6642
0.41987	0.73657
0.52714	0.70513
0.48876	0.72888
0.25413	0.70798
0.55907	0.6839
0.42604	0.64064
0.33799	0.68539
0.44015	0.72922
0.41927	0.644
0.65575	0.62623
0.59769	0.72348
0.54806	0.75171
0.46187	0.61755
0.46925	0.71854
0.57846	0.65108
0.29152	0.70922
0.37553	0.69364
0.51555	0.70758
0.41302	0.6624
0.42363	0.69966
0.54133	0.69085
0.52414	0.75808
0.45004	0.79378
0.61182	0.61916
0.25352	0.56014
0.48443	0.65868
0.38781	0.57346
0.49108	0.66192
0.4048	0.7576
0.45346	0.64938
0.84382	0.76497
0.43981	0.65996
0.48766	0.69722
0.43162	0.7214
0.31884	0.62
0.37026	0.8045
0.38296	0.702
0.38486	0.73664
0.53056	0.77844
0.531	0.69587
0.71519	0.69812
0.37904	0.72311
0.31538	0.71089
0.31196	0.60451
0.37302	0.70103
0.43368	0.63796
0.51305	0.69436
0.50745	0.77742
0.60523	0.70579
0.39892	0.68715
0.56527	0.66856
0.57048	0.64307
0.41935	0.82162
0.51211	0.62046
0.54081	0.84816
0.31397	0.63355
0.49782	0.60504
0.35758	0.77186
0.61458	0.67588
0.45303	0.72781
0.3958	0.58187
0.42939	0.6702
0.4574	0.66861
0.62958	0.67687
0.29089	0.62872
0.39322	0.6556
0.43619	0.59527
0.19686	0.57009
0.71649	0.85269
0.44101	0.65032
0.49996	0.68716
0.48268	0.65255
0.47243	0.71916
0.51701	0.6886
0.35042	0.73049
0.35636	0.70622
0.42585	0.7068
0.4434	0.64827
0.7229	0.70315
0.3987	0.63657
0.57533	0.75897
0.50679	0.74099
