0.40834	0.68392
0.4131	0.74161
0.39678	0.77102
0.43789	0.69831
0.38225	0.68979
0.42892	0.71761
0.41148	0.66381
0.49008	0.76013
0.48456	0.63305
0.35741	0.77974
0.45944	0.61204
0.36764	0.68615
0.41139	0.73598
0.47516	0.68597
0.58455	0.70082
0.56311	0.72761
0.37199	0.79596
0.4085	0.70126
0.38832	0.60751
0.43238	0.62864
0.23758	0.73132
0.36194	0.69374
0.36692	0.80101
0.57774	0.71532
0.53971	0.56656
0.33596	0.73657
0.33394	0.66574
0.40909	0.68342
0.28718	0.77059
0.3831	0.741
0.35905	0.68175
0.30615	0.75028
0.83914	0.89782
0.30633	0.6966
0.41744	0.48866
0.425	0.67968
0.34865	0.7173
0.51864	0.71248
0.2665	0.68845
0.37726	0.75128
0.56793	0.60576
0.33027	0.6694
0.37684	0.6315
0.3094	0.5964
0.37706	0.71067
0.45639	0.65584
0.37624	0.67545
0.5186	0.6756
0.24403	0.51725
0.3395	0.70952
0.56702	0.73835
0.44595	0.68462
0.46515	0.6497
0.36522	0.66873
0.38433	0.71367
0.38982	0.66805
0.41346	0.70318
0.51412	0.68928
0.62852	0.72761
0.4447	0.62103
0.4456	0.57994
0.72796	0.833
0.48563	0.66321
0.45489	0.59399
0.55508	0.76254
0.42957	0.74913
0.28037	0.71335
0.42798	0.69215
0.22266	0.62837
0.27849	0.74666
0.50843	0.686
0.42038	0.5187
0.38462	0.58527
0.53221	0.65477
0.36225	0.60265
0.39814	0.5155
0.19761	0.72311
0.47352	0.68491
0.28712	0.6377
0.44377	0.68602
0.54772	0.57859
0.50439	0.62363
0.47034	0.7502
0.58706	0.65886
0.52493	0.68832
0.29055	0.67212
0.47606	0.58183
0.43958	0.74658
0.52815	0.60419
0.4466	0.71628
0.39296	0.78796
0.40897	0.74192
0.44276	0.73035
0.45291	0.69492
0.42229	0.69649
0.22684	0.41966
0.45357	0.68246
0.38853	0.77153
0.3923	0.68573
0.47789	0.73621
0.41036	0.74276
0.32499	0.69803
0.41171	0.77193
0.33489	0.68926
0.32668	0.74415
0.43651	0.71771
0.4016	0.71421
0.637	0.66326
0.43693	0.71508
0.40283	0.76989
0.44411	0.72474
0.52117	0.70275
0.44149	0.72526
0.36146	0.75515
0.29383	0.54669
0.40372	0.61755
0.36235	0.81135
0.33831	0.70632
0.39722	0.67972
0.29575	0.47521
0.45167	0.72141
0.37264	0.67332
0.39376	0.724
0.39385	0.69269
0.4924	0.71097
0.52971	0.75081
0.39797	0.71234
0.28481	0.64751
0.47322	0.72351
0.21802	0.53254
0.44358	0.73059
0.19546	0.62263
0.63444	0.69064
0.30601	0.62861
0.4455	0.69543
0.16977	0.64762
0.33917	0.71887
0.18826	0.50712
0.2468	0.57277
0.29375	0.66821
0.39733	0.71441
0.34416	0.59102
0.30952	0.58933
0.45869	0.60921
0.51694	0.70611
0.36399	0.69931
0.31286	0.64601
0.48745	0.75666
0.40571	0.78547
0.20797	0.54832
0.8286	0.81887
0.42746	0.73193
0.23668	0.60342
0.31671	0.65607
0.44338	0.76078
0.50566	0.78047
0.33861	0.68109
0.54386	0.62447
0.42038	0.5187
0.5466	0.75308
0.36121	0.6365
0.45932	0.72692
0.39952	0.7204
0.43338	0.68115
0.43997	0.7211
0.46615	0.54768
0.41657	0.62058
0.55733	0.68545
0.42262	0.72093
0.40019	0.71101
0.40764	0.77814
0.30952	0.53837
0.45173	0.65164
0.38575	0.79035
0.54649	0.64917
0.26773	0.68265
0.52381	0.7644
0.41035	0.63629
0.45173	0.79294
0.45232	0.70222
0.50154	0.68487
0.66827	0.52772
0.53456	0.60315
0.43663	0.68244
0.28321	0.66664
0.29077	0.69987
0.36043	0.70687
0.45545	0.64282
0.57221	0.77457
0.36898	0.60954
0.38553	0.64126
0.39538	0.64254
0.51983	0.68919
0.42808	0.51785
0.38064	0.59955
0.45744	0.53834
0.49788	0.71204
0.44222	0.68296
0.3859	0.75567
0.46396	0.75555
0.57997	0.68924
0.35903	0.64474
0.30411	0.71012
0.33687	0.84938
0.46414	0.69462
0.43417	0.78988
0.49422	0.72185
0.5623	0.72589
0.4217	0.63436
0.41362	0.80633
0.34936	0.65557
0.78252	0.81509
0.2753	0.58744
0.31957	0.72381
0.37772	0.78824
0.3962	0.68315
0.46516	0.69895
0.41427	0.50349
0.5505	0.75581
0.16311	0.64755
0.25535	0.76127
0.43422	0.74522
0.32588	0.55254
0.43924	0.63815
0.43967	0.66721
0.33953	0.67059
0.43544	0.72414
0.39688	0.70832
0.36883	0.73564
0.42903	0.80957
0.54526	0.78948
0.34964	0.74851
0.41744	0.49118
0.38222	0.63172
0.26013	0.50053
0.40546	0.71893
0.36348	0.67682
0.35651	0.54124
0.41534	0.79641
0.40686	0.8287
0.56044	0.68983
0.70743	0.72944
