0.92663	0.8778
0.59359	0.80706
0.58515	0.87785
0.73067	0.79393
0.82531	0.90264
0.07902	0.62404
0.49197	0.6371
0.77118	0.7762
0.57963	0.75916
0.42933	0.54285
0.64726	0.7732
0.55548	0.6461
0.5432	0.71699
0.59519	0.72285
0.59846	0.66405
0.52823	0.67586
0.47445	0.82785
0.56334	0.75918
0.55521	0.65388
0.27155	0.55847
0.47537	0.67642
0.42947	0.60839
0.84718	0.83716
0.8435	0.92343
0.69964	0.79414
0.43412	0.66867
0.44847	0.73267
0.62809	0.84533
0.62313	0.77555
0.44152	0.73402
0.40899	0.72238
0.48083	0.50704
0.79885	0.74054
0.3792	0.6715
0.62227	0.82391
0.69489	0.83158
0.34361	0.64483
0.51296	0.84373
0.46459	0.75919
0.51679	0.80514
0.62439	0.79611
0.43768	0.53536
0.38754	0.80568
0.48516	0.68474
0.67625	0.71648
0.77915	0.821
0.72837	0.72276
0.64265	0.80637
0.53141	0.78884
0.67736	0.75274
0.62617	0.75323
0.55436	0.72225
0.66767	0.7271
0.39153	0.80541
0.51806	0.67474
0.4783	0.66529
0.39744	0.73026
0.33116	0.73118
0.63439	0.85458
0.35577	0.7716
0.39189	0.67253
0.49417	0.59016
0.71227	0.72296
0.41599	0.68187
0.47809	0.7962
0.52197	0.70584
0.70409	0.76924
0.4506	0.78633
0.51823	0.79858
0.63442	0.78375
0.46878	0.72768
0.60101	0.66874
0.70172	0.65846
0.40791	0.75968
0.43733	0.66467
0.24614	0.69481
0.83345	0.8324
0.43183	0.67578
0.39934	0.47044
0.24621	0.63179
0.53184	0.77046
0.52268	0.7987
0.59698	0.79479
0.74377	0.82044
0.33861	0.80129
0.75094	0.83364
0.7767	0.88256
0.74859	0.78841
0.43318	0.78887
0.5479	0.64723
0.46958	0.78388
0.56074	0.80262
0.41087	0.64321
0.55002	0.6842
0.56099	0.69385
0.25236	0.64228
0.37116	0.73829
0.51535	0.78785
0.42099	0.62816
0.91867	0.85491
0.57915	0.92112
0.72148	0.80942
0.73841	0.82288
0.30323	0.71788
0.71491	0.85061
0.54271	0.78814
0.36807	0.80345
0.28844	0.74325
0.78912	0.84317
0.57823	0.71707
0.75605	0.76913
0.51424	0.70926
0.74912	0.80867
0.73931	0.82558
0.57393	0.80861
0.72543	0.84409
0.72462	0.8824
0.67919	0.67616
0.73209	0.70156
0.59756	0.8385
0.5904	0.58218
0.5253	0.83756
0.53559	0.83
0.69275	0.76062
0.42097	0.75086
0.76667	0.70465
0.59979	0.70752
0.64812	0.57328
0.52653	0.65569
0.8798	0.67735
0.59635	0.68492
0.66031	0.75955
0.33318	0.57621
0.76802	0.79981
0.47413	0.78354
0.38166	0.74131
0.50644	0.78528
0.46537	0.73051
0.45328	0.65177
0.65242	0.77915
0.52495	0.88148
0.56891	0.79811
0.47267	0.71845
0.79575	0.63775
0.43681	0.73064
0.41491	0.75456
0.45353	0.59905
0.53635	0.80206
0.48797	0.64313
0.84114	0.72795
0.49771	0.7364
0.64524	0.72375
0.29792	0.63305
0.61741	0.74531
0.55403	0.7226
0.64052	0.76084
0.50786	0.68096
0.79082	0.83709
0.56851	0.71484
0.83388	0.77047
0.76662	0.78971
0.67749	0.78893
0.52631	0.74977
0.72673	0.85085
0.64015	0.78147
0.42099	0.78739
0.54442	0.67241
0.60824	0.67229
0.44561	0.61678
0.43741	0.70893
0.75242	0.89227
0.53991	0.74848
0.51464	0.72302
0.60701	0.72964
0.49089	0.84369
0.50852	0.75151
0.81625	0.67418
0.33486	0.70978
0.61266	0.83946
0.21641	0.55464
0.49196	0.77642
0.41981	0.81557
0.56124	0.71148
0.4878	0.77334
0.84744	0.8908
0.56765	0.76715
0.61702	0.86896
0.50209	0.72602
0.49194	0.81549
0.38389	0.67893
0.44762	0.72418
0.71786	0.80664
0.6346	0.81578
0.41393	0.76071
0.83887	0.8215
0.8931	0.77969
0.70539	0.73954
0.6022	0.7479
0.81987	0.829
0.80704	0.63457
0.26418	0.50955
0.47025	0.68961
0.43442	0.53964
0.83308	0.88009
0.41265	0.79012
0.37863	0.82643
0.34351	0.74374
0.26633	0.61579
0.41146	0.72455
0.81611	0.86045
0.51561	0.64953
0.83875	0.86402
0.48985	0.71061
0.81066	0.8164
0.46858	0.66683
0.58552	0.82937
0.51202	0.71971
0.46713	0.65739
0.46159	0.66831
0.71932	0.79525
0.90137	0.83389
0.19685	0.66761
0.3921	0.77077
0.80742	0.85172
0.51001	0.81472
0.56479	0.75633
0.42171	0.73435
0.57369	0.80609
0.51331	0.7549
0.38851	0.7591
0.31109	0.6453
0.518	0.64969
0.45978	0.76192
0.38526	0.7315
0.59596	0.78733
0.4882	0.62731
0.74562	0.70316
0.509	0.79374
0.69747	0.70338
0.86311	0.71687
0.41941	0.72327
0.38996	0.6119
