88.4288	12.6633	0.9237
93.1108	7.5788	0.9684
79.1223	16.5725	0.7765
59.3651	16.4899	0.2998
80.3854	17.3661	0.8184
71.5237	18.8587	0.6296
50.397	12.7797	0.0914
81.436	21.3504	0.7735
96.988	3.0267	1.0
73.0693	19.845	0.7129
92.1095	15.6455	0.9248
95.0081	6.5737	0.9841
96.4328	6.2407	0.9877
77.651	17.5921	0.7203
91.2795	15.9036	0.8871
95.5447	4.099	0.996
84.5154	17.3258	0.8606
64.8652	17.1661	0.2967
75.3853	11.8526	0.697
76.8249	20.061	0.765
86.0237	14.3642	0.9063
83.4649	19.4691	0.8446
73.4012	21.948	0.6736
93.8719	9.2021	0.9842
74.7981	15.4576	0.6515
80.0181	13.1665	0.8245
94.9081	6.425	0.9835
89.1641	17.0017	0.9036
92.0478	6.1931	0.9915
84.7512	12.2887	0.8902
97.4144	2.3485	1.0
79.5594	22.017	0.7951
80.0314	10.4771	0.8725
56.2561	23.3338	0.3386
92.3287	12.6758	0.9308
94.8346	7.3312	0.9797
88.2452	11.8363	0.9217
80.1486	25.559	0.7504
55.7967	25.5012	0.4
71.3363	22.2054	0.5955
89.8718	13.0421	0.9384
68.3466	25.657	0.6237
46.239	9.7612	0.0
85.4714	16.1871	0.8266
69.9632	17.5941	0.5726
79.6468	18.8314	0.7021
83.5472	16.5007	0.8725
96.9843	3.412	1.0
84.6358	16.0312	0.8665
91.2243	10.6736	0.9559
91.767	9.2081	0.9462
80.5345	13.8178	0.8576
67.4109	19.1097	0.5261
66.2138	9.5238	0.3636
86.7536	11.0446	0.9261
92.1372	7.535	0.9787
86.403	18.635	0.8358
87.2296	21.1411	0.8564
88.0665	13.6808	0.878
96.958	3.1541	0.9976
78.0606	26.9723	0.7638
89.9637	14.6241	0.912
84.9542	21.1256	0.8066
73.0457	29.0651	0.6277
93.0905	8.7631	0.9711
84.9838	22.8393	0.8444
74.5594	21.8831	0.6161
83.9285	10.092	0.8805
80.9282	15.9689	0.675
92.7502	15.1161	0.9255
87.9345	12.8049	0.8591
63.6824	20.01	0.3979
93.8139	6.1946	0.9789
70.7875	19.9857	0.5163
71.1452	13.9446	0.4158
93.0628	12.5556	0.9321
92.1374	10.9691	0.9355
73.7997	14.0302	0.6181
81.917	14.1349	0.7778
95.4942	6.7288	0.9765
69.132	26.6794	0.5556
80.0822	11.2308	0.8604
51.4148	15.5382	0.1504
66.4644	8.6361	0.359
63.5704	24.8462	0.4967
