716	238	318	0.3324	0.4441	
451	111	194	0.2461	0.4302	
75	8	11	0.1067	0.1467	
145	38	67	0.2621	0.4621	
651	161	274	0.2473	0.4209	
624	96	224	0.1538	0.359	
406	122	193	0.3005	0.4754	
382	52	102	0.1361	0.267	
1176	280	483	0.2381	0.4107	
309	46	74	0.1489	0.2395	
182	34	62	0.1868	0.3407	
118	17	31	0.1441	0.2627	
2016	775	1084	0.3844	0.5377	
1542	960	1092	0.6226	0.7082	
258	94	143	0.3643	0.5543	
261	63	112	0.2414	0.4291	
1979	361	520	0.1824	0.2628	
91	30	35	0.3297	0.3846	
335	85	155	0.2537	0.4627	
2441	1413	1839	0.5789	0.7534	
718	304	439	0.4234	0.6114	
368	76	130	0.2065	0.3533	
91	13	23	0.1429	0.2527	
196	29	69	0.148	0.352	
235	180	200	0.766	0.8511	
163	35	54	0.2147	0.3313	
186	98	125	0.5269	0.672	
361	93	145	0.2576	0.4017	
1291	785	930	0.6081	0.7204	
137	28	41	0.2044	0.2993	
200	49	87	0.245	0.435	
170	29	46	0.1706	0.2706	
1244	342	492	0.2749	0.3955	
454	52	92	0.1145	0.2026	
222	50	94	0.2252	0.4234	
426	143	209	0.3357	0.4906	
2082	1263	1435	0.6066	0.6892	
569	133	234	0.2337	0.4112	
303	38	73	0.1254	0.2409	
450	302	348	0.6711	0.7733	
1617	399	728	0.2468	0.4502	
1907	961	1167	0.5039	0.612	
622	247	369	0.3971	0.5932	
463	122	186	0.2635	0.4017	
1341	870	1025	0.6488	0.7644	
316	107	164	0.3386	0.519	
1132	278	420	0.2456	0.371	
146	21	38	0.1438	0.2603	
553	173	275	0.3128	0.4973	
1329	312	595	0.2348	0.4477	
161	38	43	0.236	0.2671	
1464	772	970	0.5273	0.6626	
296	62	121	0.2095	0.4088	
97	69	84	0.7113	0.866	
321	49	91	0.1526	0.2835	
211	27	60	0.128	0.2844	
918	459	592	0.5	0.6449	
431	265	302	0.6148	0.7007	
1192	499	654	0.4186	0.5487	
2309	1146	1364	0.4963	0.5907	
652	91	216	0.1396	0.3313	
706	244	411	0.3456	0.5822	
272	54	103	0.1985	0.3787	
387	104	167	0.2687	0.4315	
220	16	34	0.0727	0.1545	
365	69	143	0.189	0.3918	
129	20	28	0.155	0.2171	
74	34	38	0.4595	0.5135	
139	22	25	0.1583	0.1799	
80	11	17	0.1375	0.2125	
296	112	152	0.3784	0.5135	
391	25	32	0.0639	0.0818	
487	132	200	0.271	0.4107	
1085	300	452	0.2765	0.4166	
1313	562	785	0.428	0.5979	
2181	856	1223	0.3925	0.5608	
167	21	39	0.1257	0.2335	
714	192	274	0.2689	0.3838	
337	42	72	0.1246	0.2136	
974	373	553	0.383	0.5678	
1394	494	721	0.3544	0.5172	
371	220	269	0.593	0.7251	
447	141	203	0.3154	0.4541	
229	61	102	0.2664	0.4454	
273	39	63	0.1429	0.2308	
543	130	204	0.2394	0.3757	
328	82	132	0.25	0.4024	
200	65	113	0.325	0.565	
874	243	365	0.278	0.4176	
345	49	84	0.142	0.2435	
818	269	396	0.3289	0.4841	
858	281	449	0.3275	0.5233	
522	80	119	0.1533	0.228	
150	38	62	0.2533	0.4133	
101	15	27	0.1485	0.2673	
485	361	416	0.7443	0.8577	
1322	495	624	0.3744	0.472	
1176	501	584	0.426	0.4966	
147	34	51	0.2313	0.3469	
2153	1012	1367	0.47	0.6349	
291	62	85	0.2131	0.2921	
400	91	152	0.2275	0.38	
383	113	151	0.295	0.3943	
128	31	49	0.2422	0.3828	
124	30	44	0.2419	0.3548	
242	38	83	0.157	0.343	
969	337	518	0.3478	0.5346	
906	439	581	0.4845	0.6413	
132	45	69	0.3409	0.5227	
745	163	315	0.2188	0.4228	
184	38	61	0.2065	0.3315	
2269	922	1310	0.4063	0.5773	
446	77	168	0.1726	0.3767	
502	198	304	0.3944	0.6056	
1518	446	705	0.2938	0.4644	
357	52	89	0.1457	0.2493	
324	71	159	0.2191	0.4907	
861	368	431	0.4274	0.5006	
361	102	156	0.2825	0.4321	
811	185	329	0.2281	0.4057	
