451	306	339	0.6785	0.7517	
139	117	129	0.8417	0.9281	
1066	112	185	0.1051	0.1735	
410	180	243	0.439	0.5927	
610	507	552	0.8311	0.9049	
36	35	36	0.9722	1.0	
105	45	62	0.4286	0.5905	
390	237	288	0.6077	0.7385	
445	156	234	0.3506	0.5258	
74	14	32	0.1892	0.4324	
513	210	317	0.4094	0.6179	
117	53	71	0.453	0.6068	
121	40	80	0.3306	0.6612	
328	35	51	0.1067	0.1555	
395	84	159	0.2127	0.4025	
77	25	32	0.3247	0.4156	
183	160	177	0.8743	0.9672	
396	70	101	0.1768	0.2551	
72	17	29	0.2361	0.4028	
70	21	35	0.3	0.5	
320	77	151	0.2406	0.4719	
113	26	42	0.2301	0.3717	
218	135	161	0.6193	0.7385	
1485	988	1104	0.6653	0.7434	
167	56	72	0.3353	0.4311	
85	20	29	0.2353	0.3412	
287	83	142	0.2892	0.4948	
380	138	167	0.3632	0.4395	
638	163	234	0.2555	0.3668	
209	55	91	0.2632	0.4354	
126	11	17	0.0873	0.1349	
36	8	10	0.2222	0.2778	
136	87	87	0.6397	0.6397	
100	18	32	0.18	0.32	
792	292	408	0.3687	0.5152	
247	183	217	0.7409	0.8785	
158	39	73	0.2468	0.462	
832	169	285	0.2031	0.3425	
295	69	118	0.2339	0.4	
803	164	317	0.2042	0.3948	
588	172	234	0.2925	0.398	
67	29	38	0.4328	0.5672	
406	70	141	0.1724	0.3473	
81	22	41	0.2716	0.5062	
69	52	56	0.7536	0.8116	
660	360	448	0.5455	0.6788	
271	165	204	0.6089	0.7528	
230	55	75	0.2391	0.3261	
646	146	259	0.226	0.4009	
390	164	205	0.4205	0.5256	
476	192	276	0.4034	0.5798	
366	58	137	0.1585	0.3743	
80	60	66	0.75	0.825	
750	132	268	0.176	0.3573	
116	49	61	0.4224	0.5259	
113	49	71	0.4336	0.6283	
301	55	102	0.1827	0.3389	
114	26	39	0.2281	0.3421	
1451	417	626	0.2874	0.4314	
132	19	37	0.1439	0.2803	
112	56	81	0.5	0.7232	
97	42	65	0.433	0.6701	
92	44	57	0.4783	0.6196	
81	8	22	0.0988	0.2716	
234	69	115	0.2949	0.4915	
137	78	108	0.5693	0.7883	
311	87	128	0.2797	0.4116	
669	81	173	0.1211	0.2586	
772	157	286	0.2034	0.3705	
388	149	208	0.384	0.5361	
387	112	176	0.2894	0.4548	
143	49	77	0.3427	0.5385	
74	41	52	0.5541	0.7027	
468	93	175	0.1987	0.3739	
118	30	57	0.2542	0.4831	
127	13	23	0.1024	0.1811	
327	225	239	0.6881	0.7309	
83	18	28	0.2169	0.3373	
40	23	31	0.575	0.775	
81	26	44	0.321	0.5432	
616	155	261	0.2516	0.4237	
424	62	137	0.1462	0.3231	
789	165	320	0.2091	0.4056	
163	108	134	0.6626	0.8221	
504	85	187	0.1687	0.371	
367	233	269	0.6349	0.733	
740	439	532	0.5932	0.7189	
307	206	224	0.671	0.7296	
118	97	115	0.822	0.9746	
165	11	15	0.0667	0.0909	
415	48	85	0.1157	0.2048	
152	69	93	0.4539	0.6118	
190	39	72	0.2053	0.3789	
88	14	23	0.1591	0.2614	
129	55	72	0.4264	0.5581	
108	9	15	0.0833	0.1389	
493	47	84	0.0953	0.1704	
859	151	365	0.1758	0.4249	
151	28	46	0.1854	0.3046	
336	211	224	0.628	0.6667	
2589	1134	1598	0.438	0.6172	
379	237	292	0.6253	0.7704	
548	252	339	0.4599	0.6186	
211	30	59	0.1422	0.2796	
893	441	574	0.4938	0.6428	
784	157	288	0.2003	0.3673	
859	192	350	0.2235	0.4075	
371	65	139	0.1752	0.3747	
421	280	318	0.6651	0.7553	
208	69	117	0.3317	0.5625	
275	138	189	0.5018	0.6873	
302	35	60	0.1159	0.1987	
814	393	505	0.4828	0.6204	
336	156	203	0.4643	0.6042	
1008	297	502	0.2946	0.498	
945	414	515	0.4381	0.545	
646	405	493	0.6269	0.7632	
71	17	37	0.2394	0.5211	
198	101	139	0.5101	0.702	
321	127	169	0.3956	0.5265	
66	42	54	0.6364	0.8182	
1476	253	455	0.1714	0.3083	
1281	260	520	0.203	0.4059	
543	170	277	0.3131	0.5101	
310	76	128	0.2452	0.4129	
92	18	27	0.1957	0.2935	
309	73	136	0.2362	0.4401	
35	21	24	0.6	0.6857	
85	31	42	0.3647	0.4941	
63	44	51	0.6984	0.8095	
72	16	28	0.2222	0.3889	
249	140	196	0.5622	0.7871	
130	15	36	0.1154	0.2769	
850	392	512	0.4612	0.6024	
815	173	309	0.2123	0.3791	
204	28	52	0.1373	0.2549	
542	94	188	0.1734	0.3469	
467	142	260	0.3041	0.5567	
83	31	51	0.3735	0.6145	
515	147	221	0.2854	0.4291	
2527	428	784	0.1694	0.3102	
774	198	355	0.2558	0.4587	
319	68	130	0.2132	0.4075	
64	34	39	0.5312	0.6094	
510	125	238	0.2451	0.4667	
696	115	225	0.1652	0.3233	
