268	60	111	0.2239	0.4142	
254	38	88	0.1496	0.3465	
340	56	124	0.1647	0.3647	
129	52	70	0.4031	0.5426	
442	93	179	0.2104	0.405	
555	129	229	0.2324	0.4126	
522	93	181	0.1782	0.3467	
256	76	124	0.2969	0.4844	
529	133	258	0.2514	0.4877	
347	82	155	0.2363	0.4467	
1111	220	445	0.198	0.4005	
227	32	68	0.141	0.2996	
428	83	164	0.1939	0.3832	
642	118	234	0.1838	0.3645	
421	135	184	0.3207	0.4371	
318	63	130	0.1981	0.4088	
100	13	20	0.13	0.2	
156	27	47	0.1731	0.3013	
118	59	77	0.5	0.6525	
178	59	73	0.3315	0.4101	
489	89	191	0.182	0.3906	
94	13	26	0.1383	0.2766	
287	42	81	0.1463	0.2822	
349	67	117	0.192	0.3352	
351	63	145	0.1795	0.4131	
343	67	127	0.1953	0.3703	
300	61	77	0.2033	0.2567	
707	158	306	0.2235	0.4328	
274	34	80	0.1241	0.292	
105	47	71	0.4476	0.6762	
206	20	38	0.0971	0.1845	
262	62	122	0.2366	0.4656	
155	15	47	0.0968	0.3032	
196	46	89	0.2347	0.4541	
306	55	113	0.1797	0.3693	
1133	226	432	0.1995	0.3813	
272	49	99	0.1801	0.364	
252	52	105	0.2063	0.4167	
313	30	55	0.0958	0.1757	
384	53	104	0.138	0.2708	
361	78	143	0.2161	0.3961	
199	42	79	0.2111	0.397	
100	36	55	0.36	0.55	
203	50	97	0.2463	0.4778	
147	44	85	0.2993	0.5782	
548	109	221	0.1989	0.4033	
259	66	112	0.2548	0.4324	
202	43	87	0.2129	0.4307	
301	63	105	0.2093	0.3488	
473	86	171	0.1818	0.3615	
67	14	27	0.209	0.403	
403	77	150	0.1911	0.3722	
187	38	73	0.2032	0.3904	
168	31	56	0.1845	0.3333	
610	230	343	0.377	0.5623	
492	118	226	0.2398	0.4593	
217	49	76	0.2258	0.3502	
429	62	157	0.1445	0.366	
153	46	68	0.3007	0.4444	
232	21	47	0.0905	0.2026	
467	97	185	0.2077	0.3961	
319	49	87	0.1536	0.2727	
167	44	80	0.2635	0.479	
162	36	64	0.2222	0.3951	
380	113	152	0.2974	0.4	
677	144	281	0.2127	0.4151	
317	83	169	0.2618	0.5331	
214	37	57	0.1729	0.2664	
279	54	102	0.1935	0.3656	
464	82	193	0.1767	0.4159	
264	68	124	0.2576	0.4697	
