274	197	231	0.719	0.8431	
1447	654	861	0.452	0.595	
949	422	579	0.4447	0.6101	
486	249	304	0.5123	0.6255	
2082	477	829	0.2291	0.3982	
46	7	14	0.1522	0.3043	
280	90	153	0.3214	0.5464	
97	53	65	0.5464	0.6701	
298	113	189	0.3792	0.6342	
137	9	11	0.0657	0.0803	
716	383	431	0.5349	0.602	
139	9	17	0.0647	0.1223	
84	37	51	0.4405	0.6071	
67	22	37	0.3284	0.5522	
556	253	333	0.455	0.5989	
64	42	47	0.6562	0.7344	
146	57	92	0.3904	0.6301	
1099	264	441	0.2402	0.4013	
211	44	92	0.2085	0.436	
107	38	63	0.3551	0.5888	
66	17	38	0.2576	0.5758	
990	429	565	0.4333	0.5707	
123	41	65	0.3333	0.5285	
102	37	56	0.3627	0.549	
2028	1569	1653	0.7737	0.8151	
213	48	88	0.2254	0.4131	
135	45	57	0.3333	0.4222	
415	155	217	0.3735	0.5229	
1292	946	996	0.7322	0.7709	
45	10	13	0.2222	0.2889	
62	10	13	0.1613	0.2097	
188	92	113	0.4894	0.6011	
72	38	43	0.5278	0.5972	
70	31	35	0.4429	0.5	
140	14	19	0.1	0.1357	
76	27	39	0.3553	0.5132	
512	122	249	0.2383	0.4863	
1322	881	960	0.6664	0.7262	
108	81	88	0.75	0.8148	
97	42	57	0.433	0.5876	
83	30	45	0.3614	0.5422	
1844	1201	1391	0.6513	0.7543	
1264	450	495	0.356	0.3916	
97	37	55	0.3814	0.567	
138	81	93	0.587	0.6739	
207	113	140	0.5459	0.6763	
76	25	38	0.3289	0.5	
94	29	55	0.3085	0.5851	
229	63	96	0.2751	0.4192	
89	26	42	0.2921	0.4719	
61	26	35	0.4262	0.5738	
122	92	105	0.7541	0.8607	
87	35	51	0.4023	0.5862	
781	175	343	0.2241	0.4392	
362	120	209	0.3315	0.5773	
1344	938	1074	0.6979	0.7991	
134	83	103	0.6194	0.7687	
152	41	74	0.2697	0.4868	
784	399	503	0.5089	0.6416	
919	438	539	0.4766	0.5865	
149	33	73	0.2215	0.4899	
73	3	5	0.0411	0.0685	
1315	995	1046	0.7567	0.7954	
59	8	16	0.1356	0.2712	
281	74	137	0.2633	0.4875	
568	120	232	0.2113	0.4085	
774	168	307	0.2171	0.3966	
84	24	35	0.2857	0.4167	
1120	876	924	0.7821	0.825	
116	42	63	0.3621	0.5431	
122	8	15	0.0656	0.123	
869	147	218	0.1692	0.2509	
56	29	46	0.5179	0.8214	
973	221	346	0.2271	0.3556	
114	55	76	0.4825	0.6667	
106	14	24	0.1321	0.2264	
853	274	396	0.3212	0.4642	
314	97	124	0.3089	0.3949	
2018	1348	1533	0.668	0.7597	
714	251	308	0.3515	0.4314	
508	99	187	0.1949	0.3681	
137	29	36	0.2117	0.2628	
69	23	34	0.3333	0.4928	
57	2	5	0.0351	0.0877	
581	128	258	0.2203	0.4441	
2519	1736	1969	0.6892	0.7817	
53	15	32	0.283	0.6038	
125	33	64	0.264	0.512	
