240	46	91	0.1917	0.3792	
375	33	63	0.088	0.168	
1655	302	491	0.1825	0.2967	
315	27	68	0.0857	0.2159	
323	37	63	0.1146	0.195	
190	61	96	0.3211	0.5053	
260	50	75	0.1923	0.2885	
140	63	95	0.45	0.6786	
91	12	17	0.1319	0.1868	
267	92	120	0.3446	0.4494	
162	39	71	0.2407	0.4383	
322	77	129	0.2391	0.4006	
701	107	212	0.1526	0.3024	
216	62	96	0.287	0.4444	
76	41	47	0.5395	0.6184	
295	27	56	0.0915	0.1898	
417	85	192	0.2038	0.4604	
870	608	680	0.6989	0.7816	
133	38	66	0.2857	0.4962	
190	59	98	0.3105	0.5158	
426	80	144	0.1878	0.338	
101	34	48	0.3366	0.4752	
865	231	423	0.2671	0.489	
438	182	246	0.4155	0.5616	
442	195	248	0.4412	0.5611	
181	50	60	0.2762	0.3315	
338	48	80	0.142	0.2367	
127	31	51	0.2441	0.4016	
735	141	262	0.1918	0.3565	
401	80	148	0.1995	0.3691	
597	195	326	0.3266	0.5461	
352	68	157	0.1932	0.446	
834	263	407	0.3153	0.488	
348	160	216	0.4598	0.6207	
100	38	62	0.38	0.62	
166	68	99	0.4096	0.5964	
456	45	95	0.0987	0.2083	
413	105	175	0.2542	0.4237	
373	220	293	0.5898	0.7855	
84	17	22	0.2024	0.2619	
580	303	378	0.5224	0.6517	
225	69	101	0.3067	0.4489	
493	216	295	0.4381	0.5984	
524	68	119	0.1298	0.2271	
189	78	107	0.4127	0.5661	
826	309	514	0.3741	0.6223	
313	101	171	0.3227	0.5463	
343	65	128	0.1895	0.3732	
86	18	28	0.2093	0.3256	
815	116	220	0.1423	0.2699	
170	47	71	0.2765	0.4176	
2165	446	828	0.206	0.3824	
795	204	344	0.2566	0.4327	
342	52	112	0.152	0.3275	
713	154	250	0.216	0.3506	
122	18	23	0.1475	0.1885	
603	124	248	0.2056	0.4113	
393	78	118	0.1985	0.3003	
2442	504	866	0.2064	0.3546	
1562	709	921	0.4539	0.5896	
400	61	124	0.1525	0.31	
70	40	53	0.5714	0.7571	
384	48	85	0.125	0.2214	
360	261	278	0.725	0.7722	
155	28	67	0.1806	0.4323	
734	276	376	0.376	0.5123	
34	31	31	0.9118	0.9118	
246	180	213	0.7317	0.8659	
409	199	264	0.4866	0.6455	
368	36	64	0.0978	0.1739	
513	164	275	0.3197	0.5361	
388	89	162	0.2294	0.4175	
305	30	62	0.0984	0.2033	
350	52	87	0.1486	0.2486	
103	23	49	0.2233	0.4757	
419	122	224	0.2912	0.5346	
958	119	241	0.1242	0.2516	
314	48	71	0.1529	0.2261	
301	28	62	0.093	0.206	
698	132	274	0.1891	0.3926	
356	164	234	0.4607	0.6573	
359	80	129	0.2228	0.3593	
262	103	155	0.3931	0.5916	
348	34	66	0.0977	0.1897	
395	75	104	0.1899	0.2633	
335	42	72	0.1254	0.2149	
316	44	88	0.1392	0.2785	
185	61	73	0.3297	0.3946	
206	81	97	0.3932	0.4709	
1198	336	539	0.2805	0.4499	
414	179	250	0.4324	0.6039	
219	48	79	0.2192	0.3607	
76	11	11	0.1447	0.1447	
178	73	96	0.4101	0.5393	
269	54	99	0.2007	0.368	
337	87	149	0.2582	0.4421	
925	390	533	0.4216	0.5762	
91	22	28	0.2418	0.3077	
1545	1094	1205	0.7081	0.7799	
256	122	189	0.4766	0.7383	
205	96	131	0.4683	0.639	
216	50	85	0.2315	0.3935	
859	155	317	0.1804	0.369	
91	15	20	0.1648	0.2198	
598	77	148	0.1288	0.2475	
218	52	71	0.2385	0.3257	
73	20	38	0.274	0.5205	
301	85	106	0.2824	0.3522	
298	16	31	0.0537	0.104	
390	54	116	0.1385	0.2974	
424	102	170	0.2406	0.4009	
384	73	155	0.1901	0.4036	
389	71	107	0.1825	0.2751	
137	34	56	0.2482	0.4088	
2217	583	1086	0.263	0.4899	
109	33	77	0.3028	0.7064	
232	42	77	0.181	0.3319	
597	246	356	0.4121	0.5963	
168	86	121	0.5119	0.7202	
658	231	348	0.3511	0.5289	
327	44	65	0.1346	0.1988	
216	48	95	0.2222	0.4398	
260	112	142	0.4308	0.5462	
252	139	161	0.5516	0.6389	
328	38	74	0.1159	0.2256	
258	61	69	0.2364	0.2674	
690	161	330	0.2333	0.4783	
1006	448	613	0.4453	0.6093	
1420	1146	1186	0.807	0.8352	
354	35	64	0.0989	0.1808	
199	22	36	0.1106	0.1809	
546	70	127	0.1282	0.2326	
507	124	229	0.2446	0.4517	
304	133	160	0.4375	0.5263	
448	101	190	0.2254	0.4241	
355	35	61	0.0986	0.1718	
181	70	98	0.3867	0.5414	
420	103	175	0.2452	0.4167	
109	19	38	0.1743	0.3486	
313	157	193	0.5016	0.6166	
484	148	272	0.3058	0.562	
281	34	68	0.121	0.242	
299	94	153	0.3144	0.5117	
212	66	109	0.3113	0.5142	
733	315	433	0.4297	0.5907	
357	73	132	0.2045	0.3697	
578	380	414	0.6574	0.7163	
120	27	62	0.225	0.5167	
304	55	109	0.1809	0.3586	
448	116	185	0.2589	0.4129	
114	32	48	0.2807	0.4211	
984	331	429	0.3364	0.436	
362	160	231	0.442	0.6381	
249	144	170	0.5783	0.6827	
360	64	96	0.1778	0.2667	
374	77	141	0.2059	0.377	
727	197	285	0.271	0.392	
496	70	141	0.1411	0.2843	
39	38	39	0.9744	1.0	
397	177	248	0.4458	0.6247	
425	109	197	0.2565	0.4635	
110	17	24	0.1545	0.2182	
1367	307	512	0.2246	0.3745	
500	52	111	0.104	0.222	
255	41	83	0.1608	0.3255	
322	67	144	0.2081	0.4472	
349	81	158	0.2321	0.4527	
1668	434	654	0.2602	0.3921	
410	147	253	0.3585	0.6171	
299	122	171	0.408	0.5719	
95	7	16	0.0737	0.1684	
457	107	198	0.2341	0.4333	
663	292	352	0.4404	0.5309	
327	30	56	0.0917	0.1713	
379	56	92	0.1478	0.2427	
197	40	71	0.203	0.3604	
1898	810	1095	0.4268	0.5769	
353	52	83	0.1473	0.2351	
236	118	147	0.5	0.6229	
268	90	143	0.3358	0.5336	
945	252	392	0.2667	0.4148	
291	107	184	0.3677	0.6323	
1616	269	529	0.1665	0.3274	
1202	418	594	0.3478	0.4942	
188	49	82	0.2606	0.4362	
65	31	38	0.4769	0.5846	
221	74	105	0.3348	0.4751	
140	58	90	0.4143	0.6429	
203	111	147	0.5468	0.7241	
339	64	135	0.1888	0.3982	
820	273	359	0.3329	0.4378	
289	29	49	0.1003	0.1696	
224	45	90	0.2009	0.4018	
325	234	254	0.72	0.7815	
453	47	97	0.1038	0.2141	
306	79	144	0.2582	0.4706	
1131	332	609	0.2935	0.5385	
226	52	87	0.2301	0.385	
159	69	115	0.434	0.7233	
94	24	39	0.2553	0.4149	
214	35	70	0.1636	0.3271	
390	82	183	0.2103	0.4692	
306	34	64	0.1111	0.2092	
970	300	445	0.3093	0.4588	
316	88	133	0.2785	0.4209	
358	34	69	0.095	0.1927	
231	43	74	0.1861	0.3203	
105	18	29	0.1714	0.2762	
212	40	80	0.1887	0.3774	
214	128	166	0.5981	0.7757	
381	102	123	0.2677	0.3228	
57	5	6	0.0877	0.1053	
496	210	307	0.4234	0.619	
330	37	60	0.1121	0.1818	
450	66	146	0.1467	0.3244	
337	31	56	0.092	0.1662	
516	89	144	0.1725	0.2791	
133	21	49	0.1579	0.3684	
521	230	314	0.4415	0.6027	
