572	184	292	0.3217	0.5105	
466	91	197	0.1953	0.4227	
225	152	211	0.6756	0.9378	
380	133	194	0.35	0.5105	
310	36	63	0.1161	0.2032	
156	46	85	0.2949	0.5449	
371	77	116	0.2075	0.3127	
338	40	69	0.1183	0.2041	
976	722	772	0.7398	0.791	
386	103	185	0.2668	0.4793	
403	181	212	0.4491	0.5261	
628	354	428	0.5637	0.6815	
280	185	207	0.6607	0.7393	
1181	184	437	0.1558	0.37	
255	95	141	0.3725	0.5529	
203	60	91	0.2956	0.4483	
105	8	9	0.0762	0.0857	
1962	1560	1679	0.7951	0.8558	
197	84	104	0.4264	0.5279	
422	156	237	0.3697	0.5616	
333	96	130	0.2883	0.3904	
79	30	46	0.3797	0.5823	
559	187	298	0.3345	0.5331	
140	27	59	0.1929	0.4214	
319	37	66	0.116	0.2069	
625	88	189	0.1408	0.3024	
854	149	288	0.1745	0.3372	
198	36	81	0.1818	0.4091	
291	195	242	0.6701	0.8316	
1040	346	518	0.3327	0.4981	
304	42	79	0.1382	0.2599	
264	49	92	0.1856	0.3485	
475	137	227	0.2884	0.4779	
1005	441	650	0.4388	0.6468	
1108	691	806	0.6236	0.7274	
424	113	176	0.2665	0.4151	
737	169	342	0.2293	0.464	
347	101	187	0.2911	0.5389	
451	137	212	0.3038	0.4701	
147	26	62	0.1769	0.4218	
498	145	231	0.2912	0.4639	
422	107	122	0.2536	0.2891	
854	163	311	0.1909	0.3642	
398	271	309	0.6809	0.7764	
409	89	172	0.2176	0.4205	
329	68	109	0.2067	0.3313	
449	202	275	0.4499	0.6125	
1217	459	596	0.3772	0.4897	
747	236	302	0.3159	0.4043	
998	712	804	0.7134	0.8056	
656	99	199	0.1509	0.3034	
159	91	110	0.5723	0.6918	
346	195	244	0.5636	0.7052	
438	88	137	0.2009	0.3128	
284	126	146	0.4437	0.5141	
852	138	298	0.162	0.3498	
406	103	186	0.2537	0.4581	
889	369	515	0.4151	0.5793	
735	317	400	0.4313	0.5442	
508	349	397	0.687	0.7815	
955	358	456	0.3749	0.4775	
141	69	97	0.4894	0.6879	
199	60	85	0.3015	0.4271	
993	266	531	0.2679	0.5347	
98	23	42	0.2347	0.4286	
224	113	136	0.5045	0.6071	
315	43	68	0.1365	0.2159	
